TourType,CEP,Depot_ID,Tour_ID,Trip_ID,Unique_ID,O_zone,D_zone,N_parcels,Traveltime,TourDepTime,TripDepTime,TripEndTime,Type,TourDist,VehType,OrigType,DestType
0,PostNL,1,1.0_109,1.0_109_3,1.0_109_3_0,1502,1503,13,0.0644444444444444,6.447893526175905,9.453,0.0,Delivery,0.588,Van,Depot,HH
0,PostNL,1,1.0_109,1.0_109_4,1.0_109_4_0,1503,1498,72,0.075,6.447893526175905,9.951,0.0,Delivery,1.344,Van,Depot,HH
0,PostNL,1,1.0_109,1.0_109_5,1.0_109_5_0,1498,1497,16,0.0483333333333333,6.447893526175905,12.426,0.0,Delivery,1.613,Van,Depot,HH
0,PostNL,1,1.0_109,1.0_109_6,1.0_109_6_0,1497,2668,0,0.2936111111111111,6.447893526175905,13.008,0.0,Delivery,14.307,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_0,1.0_110_0_0,2668,1487,7,0.2677777777777778,18.29361414837368,18.294,0.0,Delivery,14.652,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_1,1.0_110_1_0,1487,1504,39,0.0641666666666666,18.29361414837368,18.795,0.0,Delivery,1.45,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_2,1.0_110_2_0,1504,1371,20,0.0536111111111111,18.29361414837368,20.159,0.0,Delivery,2.29,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_3,1.0_110_3_0,1371,1505,26,0.0825,18.29361414837368,20.879,0.0,Delivery,1.552,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_4,1.0_110_4_0,1505,1506,25,0.0527777777777777,18.29361414837368,21.828,0.0,Delivery,1.86,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_5,1.0_110_5_0,1506,1507,23,0.1077777777777777,18.29361414837368,22.714,0.0,Delivery,0.673,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_6,1.0_110_6_0,1507,1510,3,0.0608333333333333,18.29361414837368,23.589,0.0,Delivery,1.228,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_7,1.0_110_7_0,1510,1503,37,0.0530555555555555,18.29361414837368,23.75,0.0,Delivery,1.158,Van,Depot,HH
0,PostNL,1,1.0_110,1.0_110_8,1.0_110_8_0,1503,2668,0,0.2780555555555555,18.29361414837368,25.036,0.0,Delivery,14.277,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_0,1.0_111_0_0,2668,104,5,0.2844444444444444,8.130028572118277,8.13,0.0,Delivery,16.733,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_1,1.0_111_1_0,104,120,38,0.0547222222222222,8.130028572118277,8.581,0.0,Delivery,4.143,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_2,1.0_111_2_0,120,119,68,0.0402777777777777,8.130028572118277,9.903,0.0,Delivery,0.602,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_3,1.0_111_3_0,119,118,34,0.0338888888888888,8.130028572118277,12.209,0.0,Delivery,0.529,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_4,1.0_111_4_0,118,110,13,0.0630555555555555,8.130028572118277,13.377,0.0,Delivery,1.007,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_5,1.0_111_5_0,110,109,11,0.0644444444444444,8.130028572118277,13.873,0.0,Delivery,1.077,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_6,1.0_111_6_0,109,106,2,0.0413888888888888,8.130028572118277,14.304,0.0,Delivery,2.605,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_7,1.0_111_7_0,106,108,9,0.0566666666666666,8.130028572118277,14.412,0.0,Delivery,2.386,Van,Depot,HH
0,PostNL,1,1.0_111,1.0_111_8,1.0_111_8_0,108,2668,0,0.2802777777777778,8.130028572118277,14.769,0.0,Delivery,15.301,Van,Depot,HH
0,PostNL,1,1.0_112,1.0_112_0,1.0_112_0_0,2668,112,82,0.2925,1.678835532939891,1.679,0.0,Delivery,15.203,Van,Depot,HH
0,PostNL,1,1.0_112,1.0_112_1,1.0_112_1_0,112,111,80,0.0513888888888888,1.678835532939891,4.705,0.0,Delivery,0.679,Van,Depot,HH
0,PostNL,1,1.0_112,1.0_112_2,1.0_112_2_0,111,118,18,0.0477777777777777,1.678835532939891,7.423,0.0,Delivery,0.94,Van,Depot,HH
0,PostNL,1,1.0_112,1.0_112_3,1.0_112_3_0,118,2668,0,0.2761111111111111,1.678835532939891,8.071,0.0,Delivery,14.76,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_0,1.0_113_0_0,2668,940,5,0.215,7.265546659372227,7.266,0.0,Delivery,17.197,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_1,1.0_113_1_0,940,80,12,0.2025,7.265546659372227,7.647,0.0,Delivery,1.394,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_2,1.0_113_2_0,80,85,17,0.0452777777777777,7.265546659372227,8.25,0.0,Delivery,0.524,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_3,1.0_113_3_0,85,585,3,0.04,7.265546659372227,8.862,0.0,Delivery,0.474,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_4,1.0_113_4_0,585,938,1,0.0577777777777777,7.265546659372227,9.002,0.0,Delivery,0.65,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_5,1.0_113_5_0,938,934,5,0.0363888888888888,7.265546659372227,9.093,0.0,Delivery,1.055,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_6,1.0_113_6_0,934,935,9,0.0430555555555555,7.265546659372227,9.296,0.0,Delivery,0.858,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_7,1.0_113_7_0,935,939,1,0.0727777777777777,7.265546659372227,9.639,0.0,Delivery,1.164,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_8,1.0_113_8_0,939,932,48,0.0388888888888888,7.265546659372227,9.745,0.0,Delivery,1.665,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_9,1.0_113_9_0,932,917,11,0.065,7.265546659372227,11.384,0.0,Delivery,1.445,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_10,1.0_113_10_0,917,918,53,0.0413888888888888,7.265546659372227,11.816,0.0,Delivery,0.848,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_11,1.0_113_11_0,918,912,15,0.0427777777777777,7.265546659372227,13.624,0.0,Delivery,0.826,Van,Depot,HH
0,PostNL,1,1.0_113,1.0_113_12,1.0_113_12_0,912,2668,0,0.3255555555555555,7.265546659372227,14.166,0.0,Delivery,12.495,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_0,1.0_114_0_0,2668,2773,5,0.2613888888888889,9.05336254511708,9.053,0.0,Delivery,17.53,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_1,1.0_114_1_0,2773,2753,9,0.0905555555555555,9.05336254511708,9.481,0.0,Delivery,0.966,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_2,1.0_114_2_0,2753,2754,10,0.035,9.05336254511708,9.872,0.0,Delivery,1.002,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_3,1.0_114_3_0,2754,2755,21,0.0497222222222222,9.05336254511708,10.24,0.0,Delivery,0.436,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_4,1.0_114_4_0,2755,2743,14,0.0866666666666666,9.05336254511708,10.99,0.0,Delivery,1.061,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_5,1.0_114_5_0,2743,2740,5,0.0263888888888888,9.05336254511708,11.543,0.0,Delivery,0.55,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_6,1.0_114_6_0,2740,2742,2,0.0158333333333333,9.05336254511708,11.736,0.0,Delivery,0.911,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_7,1.0_114_7_0,2742,2741,2,0.0322222222222222,9.05336254511708,11.819,0.0,Delivery,0.561,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_8,1.0_114_8_0,2741,2744,12,0.0322222222222222,9.05336254511708,11.918,0.0,Delivery,0.546,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_9,1.0_114_9_0,2744,2750,4,0.0497222222222222,9.05336254511708,12.35,0.0,Delivery,1.495,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_10,1.0_114_10_0,2750,2745,8,0.0258333333333333,9.05336254511708,12.533,0.0,Delivery,0.842,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_11,1.0_114_11_0,2745,2749,15,0.0405555555555555,9.05336254511708,12.826,0.0,Delivery,1.11,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_12,1.0_114_12_0,2749,2756,12,0.0563888888888888,9.05336254511708,13.366,0.0,Delivery,1.492,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_13,1.0_114_13_0,2756,2751,3,0.0744444444444444,9.05336254511708,13.823,0.0,Delivery,0.761,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_14,1.0_114_14_0,2751,2752,3,0.0491666666666666,9.05336254511708,13.997,0.0,Delivery,0.903,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_15,1.0_114_15_0,2752,2746,19,0.0808333333333333,9.05336254511708,14.146,0.0,Delivery,1.016,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_16,1.0_114_16_0,2746,2758,10,0.0922222222222222,9.05336254511708,14.86,0.0,Delivery,0.804,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_17,1.0_114_17_0,2758,2757,5,0.035,9.05336254511708,15.286,0.0,Delivery,1.066,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_18,1.0_114_18_0,2757,2748,9,0.0547222222222222,9.05336254511708,15.488,0.0,Delivery,1.036,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_19,1.0_114_19_0,2748,2747,6,0.0288888888888888,9.05336254511708,15.842,0.0,Delivery,0.986,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_20,1.0_114_20_0,2747,2770,1,0.0805555555555555,9.05336254511708,16.071,0.0,Delivery,1.846,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_21,1.0_114_21_0,2770,2768,5,0.0369444444444444,9.05336254511708,16.185,0.0,Delivery,0.467,Van,Depot,HH
0,PostNL,1,1.0_114,1.0_114_22,1.0_114_22_0,2768,2668,0,0.2641666666666666,9.05336254511708,16.389,0.0,Delivery,10.729,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_0,1.0_115_0_0,2668,862,31,0.3569444444444444,10.14672857490581,10.147,0.0,Delivery,13.633,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_1,1.0_115_1_0,862,865,17,0.0669444444444444,10.14672857490581,11.537,0.0,Delivery,0.586,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_2,1.0_115_2_0,865,867,35,0.0452777777777777,10.14672857490581,12.171,0.0,Delivery,0.985,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_3,1.0_115_3_0,867,866,34,0.0294444444444444,10.14672857490581,13.383,0.0,Delivery,0.62,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_4,1.0_115_4_0,866,869,24,0.0480555555555555,10.14672857490581,14.545,0.0,Delivery,1.27,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_5,1.0_115_5_0,869,870,12,0.1586111111111111,10.14672857490581,15.393,0.0,Delivery,1.652,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_6,1.0_115_6_0,870,868,27,0.1122222222222222,10.14672857490581,15.952,0.0,Delivery,0.61,Van,Depot,HH
0,PostNL,1,1.0_115,1.0_115_7,1.0_115_7_0,868,2668,0,0.3427777777777778,10.14672857490581,16.964,0.0,Delivery,16.972,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_0,1.0_116_0_0,2668,161,5,0.2644444444444444,11.699758360020931,11.7,0.0,Delivery,14.749,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_1,1.0_116_1_0,161,97,11,0.0369444444444444,11.699758360020931,12.131,0.0,Delivery,0.556,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_2,1.0_116_2_0,97,96,12,0.0383333333333333,11.699758360020931,12.534,0.0,Delivery,0.599,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_3,1.0_116_3_0,96,93,5,0.0361111111111111,11.699758360020931,12.973,0.0,Delivery,0.715,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_4,1.0_116_4_0,93,94,10,0.0277777777777777,11.699758360020931,13.176,0.0,Delivery,1.834,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_5,1.0_116_5_0,94,95,5,0.0163888888888888,11.699758360020931,13.537,0.0,Delivery,0.703,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_6,1.0_116_6_0,95,17,16,0.0311111111111111,11.699758360020931,13.72,0.0,Delivery,0.881,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_7,1.0_116_7_0,17,18,6,0.0411111111111111,11.699758360020931,14.284,0.0,Delivery,0.451,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_8,1.0_116_8_0,18,20,1,0.0797222222222222,11.699758360020931,14.525,0.0,Delivery,1.426,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_9,1.0_116_9_0,20,19,19,0.0438888888888888,11.699758360020931,14.638,0.0,Delivery,0.64,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_10,1.0_116_10_0,19,13,33,0.0438888888888888,11.699758360020931,15.316,0.0,Delivery,0.976,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_11,1.0_116_11_0,13,100,26,0.0680555555555555,11.699758360020931,16.459,0.0,Delivery,1.152,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_12,1.0_116_12_0,100,98,31,0.0597222222222222,11.699758360020931,17.394,0.0,Delivery,0.862,Van,Depot,HH
0,PostNL,1,1.0_116,1.0_116_13,1.0_116_13_0,98,2668,0,0.2825,11.699758360020931,18.487,0.0,Delivery,14.982,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_0,1.0_117_0_0,2668,1374,5,0.2691666666666666,6.414055987819569,6.414,0.0,Delivery,13.548,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_1,1.0_117_1_0,1374,1373,5,0.1547222222222222,6.414055987819569,6.85,0.0,Delivery,0.829,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_2,1.0_117_2_0,1373,1389,8,0.065,6.414055987819569,7.171,0.0,Delivery,0.934,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_3,1.0_117_3_0,1389,1372,20,0.0319444444444444,6.414055987819569,7.503,0.0,Delivery,1.456,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_4,1.0_117_4_0,1372,1485,40,0.0480555555555555,6.414055987819569,8.202,0.0,Delivery,1.004,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_5,1.0_117_5_0,1485,1486,41,0.0433333333333333,6.414055987819569,9.583,0.0,Delivery,0.431,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_6,1.0_117_6_0,1486,1487,30,0.0519444444444444,6.414055987819569,10.993,0.0,Delivery,0.723,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_7,1.0_117_7_0,1487,1392,26,0.0469444444444444,6.414055987819569,12.045,0.0,Delivery,1.391,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_8,1.0_117_8_0,1392,1390,5,0.0402777777777777,6.414055987819569,12.959,0.0,Delivery,0.456,Van,Depot,HH
0,PostNL,1,1.0_117,1.0_117_9,1.0_117_9_0,1390,2668,0,0.2436111111111111,6.414055987819569,13.165,0.0,Delivery,12.458,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_0,1.0_118_0_0,2668,129,13,0.2733333333333333,13.414179269526905,13.414,0.0,Delivery,14.224,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_1,1.0_118_1_0,129,103,3,0.1180555555555555,13.414179269526905,14.121,0.0,Delivery,2.63,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_2,1.0_118_2_0,103,99,41,0.095,13.414179269526905,14.339,0.0,Delivery,1.51,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_3,1.0_118_3_0,99,100,10,0.0316666666666666,13.414179269526905,15.801,0.0,Delivery,1.15,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_4,1.0_118_4_0,100,101,34,0.0333333333333333,13.414179269526905,16.166,0.0,Delivery,0.378,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_5,1.0_118_5_0,101,102,42,0.0316666666666666,13.414179269526905,17.332,0.0,Delivery,0.434,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_6,1.0_118_6_0,102,131,37,0.1030555555555555,13.414179269526905,18.764,0.0,Delivery,1.909,Van,Depot,HH
0,PostNL,1,1.0_118,1.0_118_7,1.0_118_7_0,131,2668,0,0.2572222222222222,13.414179269526905,20.1,0.0,Delivery,13.682,Van,Depot,HH
0,PostNL,1,1.0_119,1.0_119_0,1.0_119_0_0,2668,885,64,0.3536111111111111,4.535896405915512,4.536,0.0,Delivery,14.862,Van,Depot,HH
0,PostNL,1,1.0_119,1.0_119_1,1.0_119_1_0,885,884,28,0.0588888888888888,4.535896405915512,7.023,0.0,Delivery,1.032,Van,Depot,HH
0,PostNL,1,1.0_119,1.0_119_2,1.0_119_2_0,884,869,4,0.0975,4.535896405915512,8.015,0.0,Delivery,1.154,Van,Depot,HH
0,PostNL,1,1.0_119,1.0_119_3,1.0_119_3_0,869,886,84,0.1044444444444444,4.535896405915512,8.246,0.0,Delivery,1.148,Van,Depot,HH
0,PostNL,1,1.0_119,1.0_119_4,1.0_119_4_0,886,2668,0,0.3297222222222222,4.535896405915512,11.15,0.0,Delivery,16.571,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_0,1.0_120_0_0,2668,1479,12,0.2638888888888889,13.51488911205831,13.515,0.0,Delivery,14.029,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_1,1.0_120_1_0,1479,1493,8,0.05,13.51488911205831,14.179,0.0,Delivery,0.798,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_2,1.0_120_2_0,1493,1494,16,0.0275,13.51488911205831,14.495,0.0,Delivery,0.544,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_3,1.0_120_3_0,1494,1495,38,0.0319444444444444,13.51488911205831,15.056,0.0,Delivery,0.333,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_4,1.0_120_4_0,1495,1496,33,0.0572222222222222,13.51488911205831,16.355,0.0,Delivery,0.442,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_5,1.0_120_5_0,1496,1489,31,0.0702777777777777,13.51488911205831,17.512,0.0,Delivery,1.176,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_6,1.0_120_6_0,1489,1491,4,0.0538888888888888,13.51488911205831,18.616,0.0,Delivery,0.67,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_7,1.0_120_7_0,1491,1490,38,0.0463888888888888,13.51488911205831,18.803,0.0,Delivery,0.983,Van,Depot,HH
0,PostNL,1,1.0_120,1.0_120_8,1.0_120_8_0,1490,2668,0,0.2580555555555555,13.51488911205831,20.116,0.0,Delivery,13.826,Van,Depot,HH
0,PostNL,1,1.0_121,1.0_121_0,1.0_121_0_0,2668,121,63,0.2786111111111111,19.58655504050199,19.587,0.0,Delivery,15.1,Van,Depot,HH
0,PostNL,1,1.0_121,1.0_121_1,1.0_121_1_0,121,118,32,0.0591666666666666,19.58655504050199,21.965,0.0,Delivery,1.218,Van,Depot,HH
0,PostNL,1,1.0_121,1.0_121_2,1.0_121_2_0,118,117,79,0.0375,19.58655504050199,23.091,0.0,Delivery,0.755,Van,Depot,HH
0,PostNL,1,1.0_121,1.0_121_3,1.0_121_3_0,117,113,6,0.0675,19.58655504050199,25.762,0.0,Delivery,1.1,Van,Depot,HH
0,PostNL,1,1.0_121,1.0_121_4,1.0_121_4_0,113,2668,0,0.2616666666666666,19.58655504050199,26.029,0.0,Delivery,14.508,Van,Depot,HH
0,PostNL,1,1.0_122,1.0_122_0,1.0_122_0_0,2668,1468,19,0.2725,18.13747470414624,18.137,0.0,Delivery,14.558,Van,Depot,HH
0,PostNL,1,1.0_122,1.0_122_1,1.0_122_1_0,1468,113,122,0.0755555555555555,18.13747470414624,19.043,0.0,Delivery,1.447,Van,Depot,HH
0,PostNL,1,1.0_122,1.0_122_2,1.0_122_2_0,113,114,24,0.0366666666666666,18.13747470414624,23.186,0.0,Delivery,1.23,Van,Depot,HH
0,PostNL,1,1.0_122,1.0_122_3,1.0_122_3_0,114,1475,15,0.0497222222222222,18.13747470414624,24.022,0.0,Delivery,1.02,Van,Depot,HH
0,PostNL,1,1.0_122,1.0_122_4,1.0_122_4_0,1475,2668,0,0.2336111111111111,18.13747470414624,24.572,0.0,Delivery,13.123,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_0,1.0_123_0_0,2668,864,3,0.3566666666666667,7.807391288709524,7.807,0.0,Delivery,13.719,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_1,1.0_123_1_0,864,883,13,0.0544444444444444,7.807391288709524,8.264,0.0,Delivery,1.748,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_2,1.0_123_2_0,883,888,52,0.0616666666666666,7.807391288709524,8.752,0.0,Delivery,1.241,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_3,1.0_123_3_0,888,920,30,0.0680555555555555,7.807391288709524,10.547,0.0,Delivery,1.054,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_4,1.0_123_4_0,920,921,32,0.0458333333333333,7.807391288709524,11.615,0.0,Delivery,1.203,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_5,1.0_123_5_0,921,923,22,0.0455555555555555,7.807391288709524,12.727,0.0,Delivery,0.689,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_6,1.0_123_6_0,923,922,28,0.0363888888888888,7.807391288709524,13.506,0.0,Delivery,0.644,Van,Depot,HH
0,PostNL,1,1.0_123,1.0_123_7,1.0_123_7_0,922,2668,0,0.3408333333333333,7.807391288709524,14.476,0.0,Delivery,13.431,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_0,1.0_124_0_0,2668,92,11,0.3180555555555555,8.165354197116933,8.165,0.0,Delivery,15.125,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_1,1.0_124_1_0,92,90,13,0.0769444444444444,8.165354197116933,8.85,0.0,Delivery,0.517,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_2,1.0_124_2_0,90,91,15,0.0261111111111111,8.165354197116933,9.36,0.0,Delivery,0.679,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_3,1.0_124_3_0,91,89,43,0.0258333333333333,8.165354197116933,9.886,0.0,Delivery,0.947,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_4,1.0_124_4_0,89,165,17,0.0352777777777777,8.165354197116933,11.346,0.0,Delivery,0.922,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_5,1.0_124_5_0,165,21,6,0.0480555555555555,8.165354197116933,11.948,0.0,Delivery,1.286,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_6,1.0_124_6_0,21,83,47,0.0508333333333333,8.165354197116933,12.196,0.0,Delivery,1.146,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_7,1.0_124_7_0,83,84,7,0.0416666666666666,8.165354197116933,13.813,0.0,Delivery,0.827,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_8,1.0_124_8_0,84,162,21,0.08,8.165354197116933,14.088,0.0,Delivery,1.648,Van,Depot,HH
0,PostNL,1,1.0_124,1.0_124_9,1.0_124_9_0,162,2668,0,0.2838888888888889,8.165354197116933,14.868,0.0,Delivery,14.839,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_0,1.0_125_0_0,2668,88,42,0.2983333333333333,19.347765859745508,19.348,0.0,Delivery,15.802,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_1,1.0_125_1_0,88,85,41,0.0480555555555555,19.347765859745508,21.046,0.0,Delivery,0.918,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_2,1.0_125_2_0,85,84,53,0.0266666666666666,19.347765859745508,22.461,0.0,Delivery,0.825,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_3,1.0_125_3_0,84,584,18,0.0255555555555555,19.347765859745508,24.254,0.0,Delivery,0.942,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_4,1.0_125_4_0,584,583,22,0.0202777777777777,19.347765859745508,24.88,0.0,Delivery,0.617,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_5,1.0_125_5_0,583,87,4,0.0397222222222222,19.347765859745508,25.633,0.0,Delivery,0.719,Van,Depot,HH
0,PostNL,1,1.0_125,1.0_125_6,1.0_125_6_0,87,2668,0,0.2969444444444444,19.347765859745508,25.806,0.0,Delivery,15.366,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_0,1.0_126_0_0,2668,942,8,0.2436111111111111,15.725997985350451,15.726,0.0,Delivery,12.277,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_1,1.0_126_1_0,942,943,45,0.0408333333333333,15.725997985350451,16.236,0.0,Delivery,0.421,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_2,1.0_126_2_0,943,1364,3,0.0927777777777777,15.725997985350451,17.777,0.0,Delivery,2.954,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_3,1.0_126_3_0,1364,944,13,0.0944444444444444,15.725997985350451,17.97,0.0,Delivery,3.121,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_4,1.0_126_4_0,944,971,1,0.0391666666666666,15.725997985350451,18.498,0.0,Delivery,2.679,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_5,1.0_126_5_0,971,959,21,0.0619444444444444,15.725997985350451,18.57,0.0,Delivery,1.964,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_6,1.0_126_6_0,959,949,4,0.0988888888888888,15.725997985350451,19.332,0.0,Delivery,0.754,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_7,1.0_126_7_0,949,950,30,0.0680555555555555,15.725997985350451,19.564,0.0,Delivery,0.619,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_8,1.0_126_8_0,950,948,11,0.0411111111111111,15.725997985350451,20.632,0.0,Delivery,0.813,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_9,1.0_126_9_0,948,947,25,0.0486111111111111,15.725997985350451,21.04,0.0,Delivery,0.654,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_10,1.0_126_10_0,947,946,4,0.0525,15.725997985350451,21.922,0.0,Delivery,0.842,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_11,1.0_126_11_0,946,945,10,0.0619444444444444,15.725997985350451,22.108,0.0,Delivery,0.7,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_12,1.0_126_12_0,945,972,5,0.0538888888888888,15.725997985350451,22.503,0.0,Delivery,0.674,Van,Depot,HH
0,PostNL,1,1.0_126,1.0_126_13,1.0_126_13_0,972,2668,0,0.2413888888888888,15.725997985350451,22.724,0.0,Delivery,12.355,Van,Depot,HH
0,PostNL,1,1.0_127,1.0_127_0,1.0_127_0_0,2668,1394,5,0.2947222222222222,18.62367220705561,18.624,0.0,Delivery,14.962,Van,Depot,HH
