ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
661	5339	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
661	99999917	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
661	99999941	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
668	4302	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
670	7328	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
690	99999933	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
710	2856	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
710	6550	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
710	99999916	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
710	99999923	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
710	99999932	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
737	5502	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
739	99999923	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
754	6529	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
773	99999942	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
779	99999941	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
783	7301	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
783	99999942	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
793	99999935	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
808	1675	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
828	99999913	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
842	453	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
857	6327	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
871	288	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
871	871	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
871	1797	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
871	2967	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
871	6996	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
871	7244	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
879	99999910	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
882	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
883	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
889	3954	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
889	99999915	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
911	99999942	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
918	99999907	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
918	99999923	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
919	6812	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
929	99999912	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
941	6166	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
954	6517	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
978	6527	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
978	7272	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
979	2038	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
