Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber,VEHTYPE
89080,2662,2717,DHL,conventional,tour-based,10.0,7.0
89102,4604,2718,DPD,conventional,tour-based,14.0,7.0
89108,2668,2718,PostNL,conventional,tour-based,1.0,7.0
89126,4604,2719,DPD,conventional,tour-based,14.0,7.0
89174,2662,2722,DHL,conventional,tour-based,10.0,7.0
89215,2668,2723,PostNL,conventional,tour-based,1.0,7.0
89224,2662,2726,DHL,conventional,tour-based,10.0,7.0
89229,2668,2726,PostNL,conventional,tour-based,1.0,7.0
89260,2668,2728,PostNL,conventional,tour-based,1.0,7.0
89274,2668,2729,PostNL,conventional,tour-based,1.0,7.0
89278,3362,2729,UPS,conventional,tour-based,13.0,7.0
89290,2668,2730,PostNL,conventional,tour-based,1.0,7.0
89292,2668,2730,PostNL,conventional,tour-based,1.0,7.0
89320,2662,2734,DHL,conventional,tour-based,10.0,7.0
89353,5501,2743,DHL,conventional,tour-based,8.0,7.0
89401,2668,2744,PostNL,conventional,tour-based,1.0,7.0
89462,3362,2746,UPS,conventional,tour-based,13.0,7.0
89472,2668,2747,PostNL,conventional,tour-based,1.0,7.0
89488,2668,2748,PostNL,conventional,tour-based,1.0,7.0
89526,5501,2750,DHL,conventional,tour-based,8.0,7.0
89553,5514,2753,GLS,conventional,tour-based,5.0,7.0
89636,4604,2756,DPD,conventional,tour-based,14.0,7.0
89660,2668,2757,PostNL,conventional,tour-based,1.0,7.0
89694,2668,2759,PostNL,conventional,tour-based,1.0,7.0
89697,3362,2759,UPS,conventional,tour-based,13.0,7.0
89718,2668,2761,PostNL,conventional,tour-based,1.0,7.0
89762,3362,2764,UPS,conventional,tour-based,13.0,7.0
89773,2668,2765,PostNL,conventional,tour-based,1.0,7.0
89806,4604,2767,DPD,conventional,tour-based,14.0,7.0
89811,2668,2767,PostNL,conventional,tour-based,1.0,7.0
89885,2668,2775,PostNL,conventional,tour-based,1.0,7.0
82535,2668,2505,PostNL,conventional,tour-based,1.0,7.0
82572,2668,2506,PostNL,conventional,tour-based,1.0,7.0
82587,1008,2507,DHL,conventional,tour-based,9.0,7.0
82597,4604,2507,DPD,conventional,tour-based,14.0,7.0
82631,1008,2508,DHL,conventional,tour-based,9.0,7.0
82653,4604,2508,DPD,conventional,tour-based,14.0,7.0
82687,2668,2508,PostNL,conventional,tour-based,1.0,7.0
82721,1008,2510,DHL,conventional,tour-based,9.0,7.0
82757,4137,2512,FedEx,conventional,tour-based,15.0,7.0
82763,2668,2512,PostNL,conventional,tour-based,1.0,7.0
82786,3362,2512,UPS,conventional,tour-based,13.0,7.0
82863,2668,2513,PostNL,conventional,tour-based,1.0,7.0
82880,1044,2514,DHL,conventional,tour-based,7.0,7.0
82938,3362,2514,UPS,conventional,tour-based,13.0,7.0
82974,4604,2515,DPD,conventional,tour-based,14.0,7.0
83019,2668,2515,PostNL,conventional,tour-based,1.0,7.0
83030,2668,2515,PostNL,conventional,tour-based,1.0,7.0
83034,3362,2515,UPS,conventional,tour-based,13.0,7.0
83054,2668,2516,PostNL,conventional,tour-based,1.0,7.0
83175,1044,2519,DHL,conventional,tour-based,7.0,7.0
83213,2668,2519,PostNL,conventional,tour-based,1.0,7.0
83225,2668,2519,PostNL,conventional,tour-based,1.0,7.0
83274,1044,2520,DHL,conventional,tour-based,7.0,7.0
83289,1044,2521,DHL,conventional,tour-based,7.0,7.0
83290,1044,2521,DHL,conventional,tour-based,7.0,7.0
83300,1044,2521,DHL,conventional,tour-based,7.0,7.0
83323,2668,2521,PostNL,conventional,tour-based,1.0,7.0
83368,1044,2522,DHL,conventional,tour-based,7.0,7.0
83383,4604,2522,DPD,conventional,tour-based,14.0,7.0
83399,2668,2522,PostNL,conventional,tour-based,1.0,7.0
83437,1044,2523,DHL,conventional,tour-based,7.0,7.0
83475,2668,2523,PostNL,conventional,tour-based,1.0,7.0
83478,2668,2523,PostNL,conventional,tour-based,1.0,7.0
83497,3362,2523,UPS,conventional,tour-based,13.0,7.0
83522,1044,2524,DHL,conventional,tour-based,7.0,7.0
83588,2668,2524,PostNL,conventional,tour-based,1.0,7.0
83599,2668,2524,PostNL,conventional,tour-based,1.0,7.0
83622,1044,2525,DHL,conventional,tour-based,7.0,7.0
83690,2668,2526,PostNL,conventional,tour-based,1.0,7.0
83744,2668,2527,PostNL,conventional,tour-based,1.0,7.0
83773,3362,2527,UPS,conventional,tour-based,13.0,7.0
83791,1044,2528,DHL,conventional,tour-based,7.0,7.0
83832,5514,2528,GLS,conventional,tour-based,5.0,7.0
83883,2668,2528,PostNL,conventional,tour-based,1.0,7.0
83896,2668,2528,PostNL,conventional,tour-based,1.0,7.0
83908,3362,2528,UPS,conventional,tour-based,13.0,7.0
83940,4604,2529,DPD,conventional,tour-based,14.0,7.0
83967,2668,2529,PostNL,conventional,tour-based,1.0,7.0
83981,3362,2529,UPS,conventional,tour-based,13.0,7.0
83997,559,2533,Cycloon,conventional,tour-based,16.0,7.0
84007,1044,2533,DHL,conventional,tour-based,7.0,7.0
84015,1044,2533,DHL,conventional,tour-based,7.0,7.0
84064,2668,2533,PostNL,conventional,tour-based,1.0,7.0
84067,2668,2533,PostNL,conventional,tour-based,1.0,7.0
84083,1044,2534,DHL,conventional,tour-based,7.0,7.0
84138,2668,2534,PostNL,conventional,tour-based,1.0,7.0
84212,2668,2535,PostNL,conventional,tour-based,1.0,7.0
84221,2668,2535,PostNL,conventional,tour-based,1.0,7.0
84222,2668,2535,PostNL,conventional,tour-based,1.0,7.0
84357,2668,2538,PostNL,conventional,tour-based,1.0,7.0
84359,2668,2538,PostNL,conventional,tour-based,1.0,7.0
84361,2668,2538,PostNL,conventional,tour-based,1.0,7.0
84362,2668,2538,PostNL,conventional,tour-based,1.0,7.0
84399,1044,2539,DHL,conventional,tour-based,7.0,7.0
84482,2668,2540,PostNL,conventional,tour-based,1.0,7.0
84501,2668,2540,PostNL,conventional,tour-based,1.0,7.0
84503,2668,2540,PostNL,conventional,tour-based,1.0,7.0
84522,3362,2540,UPS,conventional,tour-based,13.0,7.0
84531,2668,2541,PostNL,conventional,tour-based,1.0,7.0
84543,2668,2549,PostNL,conventional,tour-based,1.0,7.0
84625,2668,2552,PostNL,conventional,tour-based,1.0,7.0
84635,2668,2552,PostNL,conventional,tour-based,1.0,7.0
84639,2668,2552,PostNL,conventional,tour-based,1.0,7.0
84655,2668,2552,PostNL,conventional,tour-based,1.0,7.0
84720,2668,2554,PostNL,conventional,tour-based,1.0,7.0
84725,1044,2555,DHL,conventional,tour-based,7.0,7.0
84746,2668,2557,PostNL,conventional,tour-based,1.0,7.0
84839,2668,2570,PostNL,conventional,tour-based,1.0,7.0
84851,4604,2571,DPD,conventional,tour-based,14.0,7.0
84865,3362,2571,UPS,conventional,tour-based,13.0,7.0
84876,2668,2573,PostNL,conventional,tour-based,1.0,7.0
84906,5514,2575,GLS,conventional,tour-based,5.0,7.0
84908,2668,2575,PostNL,conventional,tour-based,1.0,7.0
84929,2662,2576,DHL,conventional,tour-based,10.0,7.0
84957,2662,2580,DHL,conventional,tour-based,10.0,7.0
84989,2668,2580,PostNL,conventional,tour-based,1.0,7.0
85031,2662,2582,DHL,conventional,tour-based,10.0,7.0
85046,5514,2582,GLS,conventional,tour-based,5.0,7.0
85070,559,2583,Cycloon,conventional,tour-based,16.0,7.0
85153,2662,2584,DHL,conventional,tour-based,10.0,7.0
85169,4137,2584,FedEx,conventional,tour-based,15.0,7.0
85186,2668,2584,PostNL,conventional,tour-based,1.0,7.0
85210,2668,2584,PostNL,conventional,tour-based,1.0,7.0
85213,2668,2584,PostNL,conventional,tour-based,1.0,7.0
85230,2668,2584,PostNL,conventional,tour-based,1.0,7.0
85252,4604,2585,DPD,conventional,tour-based,14.0,7.0
85290,4604,2586,DPD,conventional,tour-based,14.0,7.0
85353,4137,2587,FedEx,conventional,tour-based,15.0,7.0
85386,2668,2587,PostNL,conventional,tour-based,1.0,7.0
85393,2668,2587,PostNL,conventional,tour-based,1.0,7.0
85398,3362,2587,UPS,conventional,tour-based,13.0,7.0
85494,4604,2589,DPD,conventional,tour-based,14.0,7.0
85524,2668,2589,PostNL,conventional,tour-based,1.0,7.0
85544,2668,2589,PostNL,conventional,tour-based,1.0,7.0
85547,2668,2589,PostNL,conventional,tour-based,1.0,7.0
85551,2668,2589,PostNL,conventional,tour-based,1.0,7.0
85571,2668,2589,PostNL,conventional,tour-based,1.0,7.0
85578,2668,2589,PostNL,conventional,tour-based,1.0,7.0
85636,4137,2590,FedEx,conventional,tour-based,15.0,7.0
85718,2662,2591,DHL,conventional,tour-based,10.0,7.0
85726,2662,2591,DHL,conventional,tour-based,10.0,7.0
85736,2662,2591,DHL,conventional,tour-based,10.0,7.0
85753,4137,2591,FedEx,conventional,tour-based,15.0,7.0
85866,2662,2592,DHL,conventional,tour-based,10.0,7.0
85872,2662,2592,DHL,conventional,tour-based,10.0,7.0
85877,4604,2592,DPD,conventional,tour-based,14.0,7.0
85894,5514,2592,GLS,conventional,tour-based,5.0,7.0
85902,2668,2592,PostNL,conventional,tour-based,1.0,7.0
85968,2668,2592,PostNL,conventional,tour-based,1.0,7.0
85979,3362,2592,UPS,conventional,tour-based,13.0,7.0
86009,2668,2593,PostNL,conventional,tour-based,1.0,7.0
86017,2668,2593,PostNL,conventional,tour-based,1.0,7.0
86031,3362,2593,UPS,conventional,tour-based,13.0,7.0
86059,2668,2594,PostNL,conventional,tour-based,1.0,7.0
86061,2668,2594,PostNL,conventional,tour-based,1.0,7.0
86126,2668,2595,PostNL,conventional,tour-based,1.0,7.0
86134,3362,2595,UPS,conventional,tour-based,13.0,7.0
86135,3362,2595,UPS,conventional,tour-based,13.0,7.0
86141,2662,2596,DHL,conventional,tour-based,10.0,7.0
86147,2662,2596,DHL,conventional,tour-based,10.0,7.0
86153,2662,2596,DHL,conventional,tour-based,10.0,7.0
86157,2662,2596,DHL,conventional,tour-based,10.0,7.0
86176,2668,2596,PostNL,conventional,tour-based,1.0,7.0
86193,2668,2596,PostNL,conventional,tour-based,1.0,7.0
86194,2668,2596,PostNL,conventional,tour-based,1.0,7.0
86242,2662,2597,DHL,conventional,tour-based,10.0,7.0
86244,4604,2597,DPD,conventional,tour-based,14.0,7.0
86260,2668,2597,PostNL,conventional,tour-based,1.0,7.0
86314,4137,2598,FedEx,conventional,tour-based,15.0,7.0
86326,2668,2598,PostNL,conventional,tour-based,1.0,7.0
86425,2668,2599,PostNL,conventional,tour-based,1.0,7.0
86436,2668,2599,PostNL,conventional,tour-based,1.0,7.0
86514,4604,2600,DPD,conventional,tour-based,14.0,7.0
86533,2668,2600,PostNL,conventional,tour-based,1.0,7.0
86550,2668,2600,PostNL,conventional,tour-based,1.0,7.0
86597,2668,2601,PostNL,conventional,tour-based,1.0,7.0
86617,1044,2602,DHL,conventional,tour-based,7.0,7.0
86664,2668,2602,PostNL,conventional,tour-based,1.0,7.0
86727,4137,2603,FedEx,conventional,tour-based,15.0,7.0
86750,2668,2603,PostNL,conventional,tour-based,1.0,7.0
86762,3362,2603,UPS,conventional,tour-based,13.0,7.0
86768,2668,2604,PostNL,conventional,tour-based,1.0,7.0
86769,2668,2604,PostNL,conventional,tour-based,1.0,7.0
86776,1044,2605,DHL,conventional,tour-based,7.0,7.0
86867,2668,2606,PostNL,conventional,tour-based,1.0,7.0
86889,3362,2606,UPS,conventional,tour-based,13.0,7.0
86893,2662,2607,DHL,conventional,tour-based,10.0,7.0
86896,2668,2607,PostNL,conventional,tour-based,1.0,7.0
86899,3362,2607,UPS,conventional,tour-based,13.0,7.0
86924,2668,2608,PostNL,conventional,tour-based,1.0,7.0
86926,2668,2608,PostNL,conventional,tour-based,1.0,7.0
86945,3362,2608,UPS,conventional,tour-based,13.0,7.0
86967,4604,2609,DPD,conventional,tour-based,14.0,7.0
86980,2668,2609,PostNL,conventional,tour-based,1.0,7.0
86999,2668,2609,PostNL,conventional,tour-based,1.0,7.0
87022,3362,2609,UPS,conventional,tour-based,13.0,7.0
87039,2662,2610,DHL,conventional,tour-based,10.0,7.0
87096,2668,2610,PostNL,conventional,tour-based,1.0,7.0
87099,2668,2610,PostNL,conventional,tour-based,1.0,7.0
87128,2668,2610,PostNL,conventional,tour-based,1.0,7.0
87206,3362,2612,UPS,conventional,tour-based,13.0,7.0
87232,4137,2613,FedEx,conventional,tour-based,15.0,7.0
87281,2662,2614,DHL,conventional,tour-based,10.0,7.0
87308,2668,2614,PostNL,conventional,tour-based,1.0,7.0
87349,2662,2615,DHL,conventional,tour-based,10.0,7.0
87350,2662,2615,DHL,conventional,tour-based,10.0,7.0
87364,4604,2615,DPD,conventional,tour-based,14.0,7.0
87365,4137,2615,FedEx,conventional,tour-based,15.0,7.0
87374,2668,2615,PostNL,conventional,tour-based,1.0,7.0
87386,2668,2615,PostNL,conventional,tour-based,1.0,7.0
87409,2668,2615,PostNL,conventional,tour-based,1.0,7.0
87411,2668,2615,PostNL,conventional,tour-based,1.0,7.0
87440,2662,2616,DHL,conventional,tour-based,10.0,7.0
87458,4137,2616,FedEx,conventional,tour-based,15.0,7.0
87478,2668,2616,PostNL,conventional,tour-based,1.0,7.0
87509,4604,2618,DPD,conventional,tour-based,14.0,7.0
87519,2668,2618,PostNL,conventional,tour-based,1.0,7.0
87532,2668,2618,PostNL,conventional,tour-based,1.0,7.0
87546,1044,2619,DHL,conventional,tour-based,7.0,7.0
87595,2668,2619,PostNL,conventional,tour-based,1.0,7.0
87609,2668,2619,PostNL,conventional,tour-based,1.0,7.0
87617,2668,2619,PostNL,conventional,tour-based,1.0,7.0
87633,1044,2620,DHL,conventional,tour-based,7.0,7.0
87690,2668,2620,PostNL,conventional,tour-based,1.0,7.0
87722,2668,2621,PostNL,conventional,tour-based,1.0,7.0
87754,1044,2622,DHL,conventional,tour-based,7.0,7.0
87755,1044,2622,DHL,conventional,tour-based,7.0,7.0
87804,2668,2622,PostNL,conventional,tour-based,1.0,7.0
87817,2668,2622,PostNL,conventional,tour-based,1.0,7.0
87836,1044,2623,DHL,conventional,tour-based,7.0,7.0
87838,1044,2623,DHL,conventional,tour-based,7.0,7.0
87840,1044,2623,DHL,conventional,tour-based,7.0,7.0
87899,2668,2623,PostNL,conventional,tour-based,1.0,7.0
87942,2668,2623,PostNL,conventional,tour-based,1.0,7.0
88000,1044,2625,DHL,conventional,tour-based,7.0,7.0
88029,2668,2625,PostNL,conventional,tour-based,1.0,7.0
88033,2668,2625,PostNL,conventional,tour-based,1.0,7.0
88059,2668,2625,PostNL,conventional,tour-based,1.0,7.0
88114,2668,2626,PostNL,conventional,tour-based,1.0,7.0
6,1008,3,DHL,conventional,tour-based,9.0,7.0
10,4604,3,DPD,conventional,tour-based,14.0,7.0
55,2668,4,PostNL,conventional,tour-based,1.0,7.0
77,4604,5,DPD,conventional,tour-based,14.0,7.0
84,2668,5,PostNL,conventional,tour-based,1.0,7.0
98,2668,5,PostNL,conventional,tour-based,1.0,7.0
109,1008,6,DHL,conventional,tour-based,9.0,7.0
121,1008,7,DHL,conventional,tour-based,9.0,7.0
147,2668,7,PostNL,conventional,tour-based,1.0,7.0
202,2668,9,PostNL,conventional,tour-based,1.0,7.0
221,1008,10,DHL,conventional,tour-based,9.0,7.0
222,1008,10,DHL,conventional,tour-based,9.0,7.0
237,2668,10,PostNL,conventional,tour-based,1.0,7.0
243,2668,10,PostNL,conventional,tour-based,1.0,7.0
291,2668,11,PostNL,conventional,tour-based,1.0,7.0
345,1008,13,DHL,conventional,tour-based,9.0,7.0
365,2668,13,PostNL,conventional,tour-based,1.0,7.0
369,2668,13,PostNL,conventional,tour-based,1.0,7.0
378,2668,13,PostNL,conventional,tour-based,1.0,7.0
409,1008,14,DHL,conventional,tour-based,9.0,7.0
425,2668,14,PostNL,conventional,tour-based,1.0,7.0
429,2668,14,PostNL,conventional,tour-based,1.0,7.0
466,1008,15,DHL,conventional,tour-based,9.0,7.0
481,5514,15,GLS,conventional,tour-based,5.0,7.0
513,3362,15,UPS,conventional,tour-based,13.0,7.0
528,4137,16,FedEx,conventional,tour-based,15.0,7.0
529,5514,16,GLS,conventional,tour-based,5.0,7.0
581,1008,18,DHL,conventional,tour-based,9.0,7.0
596,1008,19,DHL,conventional,tour-based,9.0,7.0
640,4604,20,DPD,conventional,tour-based,14.0,7.0
650,2668,20,PostNL,conventional,tour-based,1.0,7.0
662,3362,20,UPS,conventional,tour-based,13.0,7.0
676,1008,22,DHL,conventional,tour-based,9.0,7.0
717,1008,27,DHL,conventional,tour-based,9.0,7.0
