Parcel_ID,O_zone,D_zone,DepotNumber,CEP,VEHTYPE,Segment
750,2668,27,1,PostNL,7,B2C
751,2668,27,1,PostNL,7,B2C
752,2668,27,1,PostNL,7,B2C
753,3362,27,13,UPS,7,B2C
754,3362,27,13,UPS,7,B2C
755,3362,27,13,UPS,7,B2C
756,3362,27,13,UPS,7,B2C
757,3362,27,13,UPS,7,B2C
758,1008,28,9,DHL,7,B2C
759,1008,28,9,DHL,7,B2C
760,1008,28,9,DHL,7,B2C
761,1008,28,9,DHL,7,B2C
762,4604,28,14,DPD,7,B2C
765,2668,28,1,PostNL,7,B2C
766,2668,28,1,PostNL,7,C2C
767,2668,28,1,PostNL,7,B2C
768,2668,28,1,PostNL,7,B2C
769,2668,28,1,PostNL,7,B2C
770,2668,28,1,PostNL,7,B2C
771,2668,28,1,PostNL,7,B2C
772,2668,28,1,PostNL,7,B2C
773,2668,28,1,PostNL,7,B2C
774,3362,28,13,UPS,7,B2C
775,3362,28,13,UPS,7,B2C
776,1008,29,9,DHL,7,B2C
777,1008,29,9,DHL,7,B2C
778,1008,29,9,DHL,7,B2C
779,4604,29,14,DPD,7,B2C
780,4604,29,14,DPD,7,B2C
781,5514,29,5,GLS,7,B2C
782,2668,29,1,PostNL,7,B2C
784,2668,29,1,PostNL,7,B2C
785,2668,29,1,PostNL,7,B2C
786,2668,29,1,PostNL,7,B2C
787,2668,29,1,PostNL,7,B2C
788,2668,29,1,PostNL,7,B2C
789,3362,29,13,UPS,7,B2C
790,1008,30,9,DHL,7,B2C
791,1008,30,9,DHL,7,B2C
792,1008,30,9,DHL,7,B2C
793,4604,30,14,DPD,7,B2C
794,5514,30,5,GLS,7,B2C
795,2668,30,1,PostNL,7,B2C
796,2668,30,1,PostNL,7,B2C
797,2668,30,1,PostNL,7,B2C
798,2668,30,1,PostNL,7,B2C
799,2668,30,1,PostNL,7,B2C
800,2668,30,1,PostNL,7,B2C
801,3362,30,13,UPS,7,B2C
802,2668,31,1,PostNL,7,B2C
803,1008,32,9,DHL,7,B2C
804,1008,32,9,DHL,7,B2C
806,4604,32,14,DPD,7,B2C
807,4604,32,14,DPD,7,B2C
808,5514,32,5,GLS,7,B2C
809,2668,32,1,PostNL,7,B2C
810,2668,32,1,PostNL,7,B2C
811,2668,32,1,PostNL,7,C2C
812,2668,32,1,PostNL,7,B2C
813,2668,32,1,PostNL,7,B2C
814,2668,32,1,PostNL,7,B2C
815,2668,32,1,PostNL,7,B2C
816,3362,32,13,UPS,7,B2C
817,1008,33,9,DHL,7,B2C
818,1008,33,9,DHL,7,B2C
819,1008,33,9,DHL,7,B2C
820,1008,33,9,DHL,7,B2C
821,1008,33,9,DHL,7,B2C
822,1008,33,9,DHL,7,B2C
823,4604,33,14,DPD,7,B2C
824,4604,33,14,DPD,7,B2C
825,4604,33,14,DPD,7,B2C
826,4137,33,15,FedEx,7,B2C
827,5514,33,5,GLS,7,B2C
828,2668,33,1,PostNL,7,B2C
829,2668,33,1,PostNL,7,B2C
830,2668,33,1,PostNL,7,B2C
831,2668,33,1,PostNL,7,B2C
832,2668,33,1,PostNL,7,B2C
833,2668,33,1,PostNL,7,B2C
834,2668,33,1,PostNL,7,B2C
835,2668,33,1,PostNL,7,B2C
836,2668,33,1,PostNL,7,B2C
837,2668,33,1,PostNL,7,B2C
838,2668,33,1,PostNL,7,B2C
839,2668,33,1,PostNL,7,B2C
840,2668,33,1,PostNL,7,B2C
841,3362,33,13,UPS,7,B2C
842,3362,33,13,UPS,7,B2C
843,1008,34,9,DHL,7,B2C
844,1008,34,9,DHL,7,B2C
845,1008,34,9,DHL,7,B2C
846,1008,34,9,DHL,7,B2C
847,1008,34,9,DHL,7,B2C
848,1008,34,9,DHL,7,B2C
849,4604,34,14,DPD,7,B2C
850,4604,34,14,DPD,7,B2C
851,4604,34,14,DPD,7,B2C
852,4137,34,15,FedEx,7,B2C
853,5514,34,5,GLS,7,B2C
854,2668,34,1,PostNL,7,B2C
855,2668,34,1,PostNL,7,B2C
856,2668,34,1,PostNL,7,B2C
857,2668,34,1,PostNL,7,B2C
858,2668,34,1,PostNL,7,B2C
859,2668,34,1,PostNL,7,B2C
860,2668,34,1,PostNL,7,B2C
861,2668,34,1,PostNL,7,B2C
862,2668,34,1,PostNL,7,B2C
863,2668,34,1,PostNL,7,B2C
864,2668,34,1,PostNL,7,B2C
865,2668,34,1,PostNL,7,B2C
866,2668,34,1,PostNL,7,B2C
867,3362,34,13,UPS,7,B2C
868,3362,34,13,UPS,7,B2C
869,1008,35,9,DHL,7,B2C
870,1008,35,9,DHL,7,B2C
871,1008,35,9,DHL,7,B2C
872,1008,35,9,DHL,7,B2C
873,1008,35,9,DHL,7,B2C
874,1008,35,9,DHL,7,B2C
875,1008,35,9,DHL,7,B2C
876,1008,35,9,DHL,7,C2C
877,1008,35,9,DHL,7,B2C
878,4604,35,14,DPD,7,B2C
879,4604,35,14,DPD,7,B2C
880,4604,35,14,DPD,7,B2C
881,4604,35,14,DPD,7,B2C
883,5514,35,5,GLS,7,B2C
884,5514,35,5,GLS,7,B2C
885,2668,35,1,PostNL,7,B2C
886,2668,35,1,PostNL,7,B2C
887,2668,35,1,PostNL,7,B2C
888,2668,35,1,PostNL,7,C2C
889,2668,35,1,PostNL,7,B2C
891,2668,35,1,PostNL,7,B2C
892,2668,35,1,PostNL,7,B2C
893,2668,35,1,PostNL,7,B2C
894,2668,35,1,PostNL,7,B2C
895,2668,35,1,PostNL,7,B2C
896,2668,35,1,PostNL,7,B2C
897,2668,35,1,PostNL,7,B2C
898,2668,35,1,PostNL,7,B2C
899,2668,35,1,PostNL,7,B2C
900,2668,35,1,PostNL,7,B2C
901,2668,35,1,PostNL,7,B2C
902,2668,35,1,PostNL,7,B2C
903,2668,35,1,PostNL,7,C2C
904,3362,35,13,UPS,7,B2C
905,3362,35,13,UPS,7,B2C
907,1008,37,9,DHL,7,B2C
908,1008,37,9,DHL,7,B2C
909,4604,37,14,DPD,7,B2C
910,2668,37,1,PostNL,7,C2C
911,2668,37,1,PostNL,7,B2C
912,2668,37,1,PostNL,7,B2C
913,2668,37,1,PostNL,7,B2C
914,2668,37,1,PostNL,7,B2C
915,3362,37,13,UPS,7,B2C
916,1008,39,9,DHL,7,B2C
917,1008,39,9,DHL,7,B2C
918,1008,39,9,DHL,7,B2C
919,1008,39,9,DHL,7,B2C
920,1008,39,9,DHL,7,B2C
921,4604,39,14,DPD,7,B2C
922,4604,39,14,DPD,7,B2C
923,4137,39,15,FedEx,7,B2C
924,5514,39,5,GLS,7,B2C
925,2668,39,1,PostNL,7,B2C
926,2668,39,1,PostNL,7,B2C
927,2668,39,1,PostNL,7,B2C
928,2668,39,1,PostNL,7,B2C
929,2668,39,1,PostNL,7,B2C
930,2668,39,1,PostNL,7,B2C
931,2668,39,1,PostNL,7,B2C
932,2668,39,1,PostNL,7,B2C
933,2668,39,1,PostNL,7,C2C
934,2668,39,1,PostNL,7,B2C
935,2668,39,1,PostNL,7,B2C
936,3362,39,13,UPS,7,B2C
937,3362,39,13,UPS,7,B2C
938,1008,40,9,DHL,7,B2C
939,1008,40,9,DHL,7,B2C
940,1008,40,9,DHL,7,B2C
941,1008,40,9,DHL,7,B2C
942,1008,40,9,DHL,7,B2C
944,1008,40,9,DHL,7,B2C
945,1008,40,9,DHL,7,B2C
946,4604,40,14,DPD,7,B2C
947,4604,40,14,DPD,7,B2C
948,4604,40,14,DPD,7,B2C
949,4604,40,14,DPD,7,C2C
950,4137,40,15,FedEx,7,B2C
951,5514,40,5,GLS,7,B2C
952,5514,40,5,GLS,7,B2C
953,2668,40,1,PostNL,7,B2C
954,2668,40,1,PostNL,7,B2C
956,2668,40,1,PostNL,7,B2C
957,2668,40,1,PostNL,7,B2C
958,2668,40,1,PostNL,7,B2C
959,2668,40,1,PostNL,7,B2C
960,2668,40,1,PostNL,7,B2C
961,2668,40,1,PostNL,7,B2C
962,2668,40,1,PostNL,7,B2C
963,2668,40,1,PostNL,7,B2C
964,2668,40,1,PostNL,7,B2C
965,2668,40,1,PostNL,7,C2C
966,2668,40,1,PostNL,7,B2C
967,2668,40,1,PostNL,7,B2C
969,2668,40,1,PostNL,7,B2C
970,2668,40,1,PostNL,7,B2C
971,3362,40,13,UPS,7,B2C
972,3362,40,13,UPS,7,B2C
973,3362,40,13,UPS,7,B2C
974,1008,41,9,DHL,7,B2C
975,1008,41,9,DHL,7,B2C
976,1008,41,9,DHL,7,B2C
977,4604,41,14,DPD,7,B2C
978,5514,41,5,GLS,7,B2C
979,2668,41,1,PostNL,7,B2C
980,2668,41,1,PostNL,7,B2C
981,2668,41,1,PostNL,7,B2C
982,2668,41,1,PostNL,7,B2C
983,2668,41,1,PostNL,7,B2C
984,2668,41,1,PostNL,7,B2C
985,2668,41,1,PostNL,7,B2C
986,3362,41,13,UPS,7,B2C
987,1008,42,9,DHL,7,B2C
988,1008,42,9,DHL,7,B2C
989,1008,42,9,DHL,7,B2C
990,1008,42,9,DHL,7,B2C
991,1008,42,9,DHL,7,B2C
992,1008,42,9,DHL,7,B2C
993,1008,42,9,DHL,7,B2C
994,1008,42,9,DHL,7,B2C
995,1008,42,9,DHL,7,B2C
996,4604,42,14,DPD,7,B2C
997,4604,42,14,DPD,7,B2C
998,4604,42,14,DPD,7,B2C
999,4604,42,14,DPD,7,B2C
1000,4137,42,15,FedEx,7,B2C
1001,5514,42,5,GLS,7,B2C
1002,5514,42,5,GLS,7,B2C
1003,2668,42,1,PostNL,7,B2C
1004,2668,42,1,PostNL,7,B2C
1005,2668,42,1,PostNL,7,B2C
1006,2668,42,1,PostNL,7,B2C
1007,2668,42,1,PostNL,7,C2C
1008,2668,42,1,PostNL,7,B2C
1009,2668,42,1,PostNL,7,C2C
1010,2668,42,1,PostNL,7,B2C
1011,2668,42,1,PostNL,7,B2C
1012,2668,42,1,PostNL,7,B2C
1013,2668,42,1,PostNL,7,B2C
1014,2668,42,1,PostNL,7,B2C
1015,2668,42,1,PostNL,7,C2C
1016,2668,42,1,PostNL,7,B2C
1017,2668,42,1,PostNL,7,B2C
1018,2668,42,1,PostNL,7,B2C
1020,2668,42,1,PostNL,7,B2C
1021,2668,42,1,PostNL,7,B2C
1022,2668,42,1,PostNL,7,B2C
1023,3362,42,13,UPS,7,B2C
1024,3362,42,13,UPS,7,B2C
1025,3362,42,13,UPS,7,B2C
1026,3362,42,13,UPS,7,C2C
1027,559,43,16,Cycloon,7,B2C
1028,1008,43,9,DHL,7,B2C
1029,1008,43,9,DHL,7,B2C
1030,1008,43,9,DHL,7,B2C
1031,1008,43,9,DHL,7,B2C
1032,1008,43,9,DHL,7,B2C
1033,1008,43,9,DHL,7,B2C
1034,1008,43,9,DHL,7,B2C
1035,1008,43,9,DHL,7,B2C
1036,1008,43,9,DHL,7,B2C
1037,1008,43,9,DHL,7,B2C
1038,1008,43,9,DHL,7,B2C
1039,1008,43,9,DHL,7,B2C
1040,1008,43,9,DHL,7,B2C
1041,1008,43,9,DHL,7,C2C
1042,1008,43,9,DHL,7,B2C
1043,1008,43,9,DHL,7,B2C
1044,1008,43,9,DHL,7,B2C
1045,1008,43,9,DHL,7,B2C
1046,1008,43,9,DHL,7,B2C
1047,1008,43,9,DHL,7,B2C
1048,1008,43,9,DHL,7,B2C
1049,1008,43,9,DHL,7,B2C
1050,1008,43,9,DHL,7,B2C
1051,1008,43,9,DHL,7,B2C
1052,1008,43,9,DHL,7,B2C
1053,1008,43,9,DHL,7,B2C
1054,4604,43,14,DPD,7,B2C
1055,4604,43,14,DPD,7,B2C
1056,4604,43,14,DPD,7,B2C
1057,4604,43,14,DPD,7,B2C
1058,4604,43,14,DPD,7,B2C
1059,4604,43,14,DPD,7,B2C
1060,4604,43,14,DPD,7,B2C
1061,4604,43,14,DPD,7,B2C
1062,4604,43,14,DPD,7,B2C
1063,4604,43,14,DPD,7,B2C
1064,4604,43,14,DPD,7,B2C
1065,4137,43,15,FedEx,7,B2C
1066,4137,43,15,FedEx,7,B2C
1067,4137,43,15,FedEx,7,B2C
1068,5514,43,5,GLS,7,B2C
1069,5514,43,5,GLS,7,B2C
1070,5514,43,5,GLS,7,B2C
1071,5514,43,5,GLS,7,B2C
1072,5514,43,5,GLS,7,B2C
1073,2668,43,1,PostNL,7,B2C
1074,2668,43,1,PostNL,7,B2C
1075,2668,43,1,PostNL,7,B2C
1076,2668,43,1,PostNL,7,B2C
1077,2668,43,1,PostNL,7,B2C
1078,2668,43,1,PostNL,7,B2C
1079,2668,43,1,PostNL,7,B2C
1080,2668,43,1,PostNL,7,B2C
1081,2668,43,1,PostNL,7,B2C
1082,2668,43,1,PostNL,7,B2C
1083,2668,43,1,PostNL,7,B2C
1084,2668,43,1,PostNL,7,B2C
1085,2668,43,1,PostNL,7,B2C
1086,2668,43,1,PostNL,7,B2C
1088,2668,43,1,PostNL,7,B2C
1089,2668,43,1,PostNL,7,B2C
1091,2668,43,1,PostNL,7,B2C
1092,2668,43,1,PostNL,7,B2C
1093,2668,43,1,PostNL,7,B2C
1094,2668,43,1,PostNL,7,B2C
1095,2668,43,1,PostNL,7,B2C
1096,2668,43,1,PostNL,7,B2C
1097,2668,43,1,PostNL,7,B2C
1098,2668,43,1,PostNL,7,B2C
1099,2668,43,1,PostNL,7,B2C
1100,2668,43,1,PostNL,7,B2C
1101,2668,43,1,PostNL,7,B2C
1102,2668,43,1,PostNL,7,B2C
1103,2668,43,1,PostNL,7,C2C
1104,2668,43,1,PostNL,7,B2C
1105,2668,43,1,PostNL,7,B2C
1106,2668,43,1,PostNL,7,B2C
1107,2668,43,1,PostNL,7,B2C
1108,2668,43,1,PostNL,7,B2C
1109,2668,43,1,PostNL,7,B2C
1110,2668,43,1,PostNL,7,B2C
1111,2668,43,1,PostNL,7,B2C
1113,2668,43,1,PostNL,7,B2C
1114,2668,43,1,PostNL,7,B2C
1115,2668,43,1,PostNL,7,B2C
1116,2668,43,1,PostNL,7,B2C
1117,2668,43,1,PostNL,7,C2C
1118,2668,43,1,PostNL,7,B2C
1119,2668,43,1,PostNL,7,B2C
1120,2668,43,1,PostNL,7,C2C
1121,2668,43,1,PostNL,7,B2C
1122,2668,43,1,PostNL,7,C2C
1123,2668,43,1,PostNL,7,B2C
1124,2668,43,1,PostNL,7,B2C
1125,2668,43,1,PostNL,7,B2C
1126,2668,43,1,PostNL,7,B2C
1127,2668,43,1,PostNL,7,B2C
1128,3362,43,13,UPS,7,B2C
1129,3362,43,13,UPS,7,B2C
1130,3362,43,13,UPS,7,B2C
1131,3362,43,13,UPS,7,B2C
1132,3362,43,13,UPS,7,B2C
1133,3362,43,13,UPS,7,B2C
1134,3362,43,13,UPS,7,B2C
1135,3362,43,13,UPS,7,B2C
1136,3362,43,13,UPS,7,B2C
1137,3362,43,13,UPS,7,B2C
1138,559,44,16,Cycloon,7,B2C
1139,1008,44,9,DHL,7,B2C
1140,1008,44,9,DHL,7,B2C
1141,1008,44,9,DHL,7,B2C
1142,1008,44,9,DHL,7,B2C
1143,1008,44,9,DHL,7,B2C
1144,1008,44,9,DHL,7,B2C
1145,1008,44,9,DHL,7,B2C
1146,1008,44,9,DHL,7,B2C
1147,1008,44,9,DHL,7,B2C
1148,1008,44,9,DHL,7,B2C
1149,1008,44,9,DHL,7,B2C
1150,1008,44,9,DHL,7,B2C
1151,1008,44,9,DHL,7,B2C
1152,1008,44,9,DHL,7,B2C
1153,1008,44,9,DHL,7,B2C
1154,1008,44,9,DHL,7,B2C
1155,1008,44,9,DHL,7,B2C
1156,1008,44,9,DHL,7,B2C
1157,1008,44,9,DHL,7,B2C
1158,1008,44,9,DHL,7,B2C
1159,4604,44,14,DPD,7,B2C
1160,4604,44,14,DPD,7,B2C
1161,4604,44,14,DPD,7,B2C
1162,4604,44,14,DPD,7,B2C
1163,4604,44,14,DPD,7,B2C
1164,4604,44,14,DPD,7,B2C
1165,4604,44,14,DPD,7,B2C
1167,4604,44,14,DPD,7,B2C
1168,4137,44,15,FedEx,7,B2C
1169,4137,44,15,FedEx,7,B2C
1170,5514,44,5,GLS,7,B2C
1171,5514,44,5,GLS,7,B2C
1172,5514,44,5,GLS,7,B2C
1173,5514,44,5,GLS,7,B2C
1174,2668,44,1,PostNL,7,C2C
1175,2668,44,1,PostNL,7,B2C
1176,2668,44,1,PostNL,7,B2C
1177,2668,44,1,PostNL,7,B2C
1178,2668,44,1,PostNL,7,B2C
1179,2668,44,1,PostNL,7,B2C
1180,2668,44,1,PostNL,7,B2C
1181,2668,44,1,PostNL,7,B2C
1183,2668,44,1,PostNL,7,B2C
1184,2668,44,1,PostNL,7,B2C
1185,2668,44,1,PostNL,7,B2C
1186,2668,44,1,PostNL,7,B2C
1187,2668,44,1,PostNL,7,B2C
1188,2668,44,1,PostNL,7,B2C
1189,2668,44,1,PostNL,7,B2C
1190,2668,44,1,PostNL,7,B2C
1191,2668,44,1,PostNL,7,B2C
1193,2668,44,1,PostNL,7,B2C
1194,2668,44,1,PostNL,7,B2C
1195,2668,44,1,PostNL,7,B2C
1196,2668,44,1,PostNL,7,B2C
1197,2668,44,1,PostNL,7,B2C
1198,2668,44,1,PostNL,7,B2C
1199,2668,44,1,PostNL,7,B2C
1200,2668,44,1,PostNL,7,B2C
1202,2668,44,1,PostNL,7,B2C
1203,2668,44,1,PostNL,7,B2C
1204,2668,44,1,PostNL,7,B2C
1205,2668,44,1,PostNL,7,B2C
1206,2668,44,1,PostNL,7,B2C
1207,2668,44,1,PostNL,7,B2C
1208,2668,44,1,PostNL,7,B2C
1209,2668,44,1,PostNL,7,B2C
1210,2668,44,1,PostNL,7,B2C
1211,2668,44,1,PostNL,7,B2C
1212,2668,44,1,PostNL,7,B2C
1213,2668,44,1,PostNL,7,B2C
1217,3362,44,13,UPS,7,B2C
1218,3362,44,13,UPS,7,B2C
1219,3362,44,13,UPS,7,B2C
1220,3362,44,13,UPS,7,B2C
1221,3362,44,13,UPS,7,B2C
1222,3362,44,13,UPS,7,B2C
1223,3362,44,13,UPS,7,B2C
1224,1008,45,9,DHL,7,B2C
1225,1008,45,9,DHL,7,B2C
1226,1008,45,9,DHL,7,B2C
1227,1008,45,9,DHL,7,B2C
1228,4604,45,14,DPD,7,B2C
1229,4604,45,14,DPD,7,C2C
1230,5514,45,5,GLS,7,B2C
1231,2668,45,1,PostNL,7,B2C
1232,2668,45,1,PostNL,7,B2C
1233,2668,45,1,PostNL,7,B2C
1234,2668,45,1,PostNL,7,B2C
1235,2668,45,1,PostNL,7,B2C
1236,2668,45,1,PostNL,7,B2C
1237,2668,45,1,PostNL,7,B2C
1238,2668,45,1,PostNL,7,B2C
1239,3362,45,13,UPS,7,B2C
1240,3362,45,13,UPS,7,C2C
1241,559,46,16,Cycloon,7,B2C
1242,1008,46,9,DHL,7,B2C
1243,1008,46,9,DHL,7,B2C
1244,1008,46,9,DHL,7,B2C
1245,1008,46,9,DHL,7,B2C
1246,1008,46,9,DHL,7,B2C
1247,1008,46,9,DHL,7,B2C
1248,1008,46,9,DHL,7,B2C
1249,1008,46,9,DHL,7,B2C
1250,1008,46,9,DHL,7,B2C
1251,1008,46,9,DHL,7,B2C
1252,1008,46,9,DHL,7,B2C
1253,1008,46,9,DHL,7,B2C
1254,1008,46,9,DHL,7,B2C
1255,1008,46,9,DHL,7,B2C
1256,1008,46,9,DHL,7,B2C
1257,1008,46,9,DHL,7,B2C
1258,1008,46,9,DHL,7,B2C
1259,1008,46,9,DHL,7,B2C
1260,1008,46,9,DHL,7,B2C
1261,1008,46,9,DHL,7,B2C
1262,1008,46,9,DHL,7,B2C
1263,1008,46,9,DHL,7,B2C
1264,1008,46,9,DHL,7,B2C
1265,1008,46,9,DHL,7,B2C
1266,1008,46,9,DHL,7,B2C
1267,1008,46,9,DHL,7,B2C
1268,1008,46,9,DHL,7,B2C
1269,1008,46,9,DHL,7,B2C
1270,1008,46,9,DHL,7,B2C
1271,1008,46,9,DHL,7,B2C
1272,1008,46,9,DHL,7,B2C
1274,1008,46,9,DHL,7,B2C
1275,4604,46,14,DPD,7,B2C
1276,4604,46,14,DPD,7,B2C
1277,4604,46,14,DPD,7,B2C
1278,4604,46,14,DPD,7,B2C
1279,4604,46,14,DPD,7,B2C
1280,4604,46,14,DPD,7,B2C
1281,4604,46,14,DPD,7,B2C
1282,4604,46,14,DPD,7,B2C
1283,4604,46,14,DPD,7,B2C
1284,4604,46,14,DPD,7,C2C
1285,4604,46,14,DPD,7,B2C
1286,4604,46,14,DPD,7,B2C
1287,4604,46,14,DPD,7,B2C
1288,4604,46,14,DPD,7,B2C
1289,4604,46,14,DPD,7,B2C
1290,4137,46,15,FedEx,7,B2C
1291,4137,46,15,FedEx,7,B2C
1292,4137,46,15,FedEx,7,B2C
1293,4137,46,15,FedEx,7,B2C
1294,5514,46,5,GLS,7,B2C
1295,5514,46,5,GLS,7,B2C
1296,5514,46,5,GLS,7,B2C
1297,5514,46,5,GLS,7,B2C
1298,5514,46,5,GLS,7,B2C
1299,5514,46,5,GLS,7,B2C
1300,2668,46,1,PostNL,7,B2C
1301,2668,46,1,PostNL,7,B2C
1302,2668,46,1,PostNL,7,B2C
1303,2668,46,1,PostNL,7,B2C
1304,2668,46,1,PostNL,7,B2C
1305,2668,46,1,PostNL,7,B2C
1306,2668,46,1,PostNL,7,B2C
1307,2668,46,1,PostNL,7,B2C
1308,2668,46,1,PostNL,7,B2C
1309,2668,46,1,PostNL,7,B2C
1310,2668,46,1,PostNL,7,B2C
1311,2668,46,1,PostNL,7,B2C
1312,2668,46,1,PostNL,7,B2C
1313,2668,46,1,PostNL,7,B2C
1314,2668,46,1,PostNL,7,B2C
1315,2668,46,1,PostNL,7,B2C
1316,2668,46,1,PostNL,7,B2C
1317,2668,46,1,PostNL,7,B2C
1318,2668,46,1,PostNL,7,B2C
1319,2668,46,1,PostNL,7,B2C
1320,2668,46,1,PostNL,7,B2C
1321,2668,46,1,PostNL,7,B2C
1322,2668,46,1,PostNL,7,B2C
1323,2668,46,1,PostNL,7,B2C
1324,2668,46,1,PostNL,7,B2C
1325,2668,46,1,PostNL,7,B2C
1326,2668,46,1,PostNL,7,B2C
1327,2668,46,1,PostNL,7,B2C
1328,2668,46,1,PostNL,7,B2C
1329,2668,46,1,PostNL,7,B2C
1331,2668,46,1,PostNL,7,B2C
1332,2668,46,1,PostNL,7,B2C
1333,2668,46,1,PostNL,7,B2C
1334,2668,46,1,PostNL,7,B2C
1335,2668,46,1,PostNL,7,B2C
1336,2668,46,1,PostNL,7,B2C
1337,2668,46,1,PostNL,7,B2C
1338,2668,46,1,PostNL,7,B2C
1339,2668,46,1,PostNL,7,B2C
1340,2668,46,1,PostNL,7,B2C
1341,2668,46,1,PostNL,7,B2C
1342,2668,46,1,PostNL,7,B2C
1343,2668,46,1,PostNL,7,B2C
1344,2668,46,1,PostNL,7,B2C
1345,2668,46,1,PostNL,7,B2C
1346,2668,46,1,PostNL,7,B2C
1347,2668,46,1,PostNL,7,B2C
1348,2668,46,1,PostNL,7,B2C
1349,2668,46,1,PostNL,7,B2C
1350,2668,46,1,PostNL,7,B2C
1351,2668,46,1,PostNL,7,C2C
1352,2668,46,1,PostNL,7,B2C
1353,2668,46,1,PostNL,7,B2C
1354,2668,46,1,PostNL,7,C2C
1355,2668,46,1,PostNL,7,B2C
1356,2668,46,1,PostNL,7,B2C
1357,2668,46,1,PostNL,7,B2C
1358,2668,46,1,PostNL,7,B2C
1359,2668,46,1,PostNL,7,B2C
1360,2668,46,1,PostNL,7,B2C
1361,2668,46,1,PostNL,7,B2C
1362,2668,46,1,PostNL,7,B2C
1363,2668,46,1,PostNL,7,B2C
1364,2668,46,1,PostNL,7,B2C
1365,2668,46,1,PostNL,7,B2C
1366,2668,46,1,PostNL,7,B2C
1367,2668,46,1,PostNL,7,B2C
1368,2668,46,1,PostNL,7,B2C
1370,2668,46,1,PostNL,7,B2C
1371,3362,46,13,UPS,7,B2C
1372,3362,46,13,UPS,7,B2C
1373,3362,46,13,UPS,7,B2C
1374,3362,46,13,UPS,7,B2C
1375,3362,46,13,UPS,7,C2C
1376,3362,46,13,UPS,7,B2C
1377,3362,46,13,UPS,7,B2C
1378,3362,46,13,UPS,7,B2C
1379,3362,46,13,UPS,7,B2C
1380,3362,46,13,UPS,7,B2C
1381,3362,46,13,UPS,7,B2C
1382,3362,46,13,UPS,7,B2C
1383,3362,46,13,UPS,7,B2C
1384,1008,47,9,DHL,7,B2C
1385,1008,47,9,DHL,7,B2C
1386,1008,47,9,DHL,7,C2C
1388,1008,47,9,DHL,7,B2C
1389,1008,47,9,DHL,7,C2C
1390,4604,47,14,DPD,7,B2C
1391,4604,47,14,DPD,7,B2C
1392,4604,47,14,DPD,7,B2C
1393,4137,47,15,FedEx,7,B2C
1394,5514,47,5,GLS,7,B2C
1395,2668,47,1,PostNL,7,B2C
1396,2668,47,1,PostNL,7,B2C
1397,2668,47,1,PostNL,7,B2C
1398,2668,47,1,PostNL,7,B2C
1399,2668,47,1,PostNL,7,B2C
1400,2668,47,1,PostNL,7,B2C
1401,2668,47,1,PostNL,7,B2C
1402,2668,47,1,PostNL,7,B2C
1403,2668,47,1,PostNL,7,B2C
1404,2668,47,1,PostNL,7,B2C
1405,2668,47,1,PostNL,7,B2C
1406,2668,47,1,PostNL,7,B2C
1407,3362,47,13,UPS,7,B2C
1408,3362,47,13,UPS,7,B2C
1409,559,48,16,Cycloon,7,B2C
1410,1008,48,9,DHL,7,B2C
1411,1008,48,9,DHL,7,B2C
1412,1008,48,9,DHL,7,B2C
1413,1008,48,9,DHL,7,B2C
1414,1008,48,9,DHL,7,B2C
1415,1008,48,9,DHL,7,B2C
1416,1008,48,9,DHL,7,B2C
1417,1008,48,9,DHL,7,B2C
1418,1008,48,9,DHL,7,B2C
1419,1008,48,9,DHL,7,C2C
1421,1008,48,9,DHL,7,C2C
1422,1008,48,9,DHL,7,B2C
1423,1008,48,9,DHL,7,B2C
1424,1008,48,9,DHL,7,B2C
1425,1008,48,9,DHL,7,B2C
1426,1008,48,9,DHL,7,B2C
1427,1008,48,9,DHL,7,B2C
1428,1008,48,9,DHL,7,B2C
1429,1008,48,9,DHL,7,B2C
1430,1008,48,9,DHL,7,B2C
1431,1008,48,9,DHL,7,B2C
1432,1008,48,9,DHL,7,B2C
1433,1008,48,9,DHL,7,B2C
1434,1008,48,9,DHL,7,B2C
1435,4604,48,14,DPD,7,B2C
1436,4604,48,14,DPD,7,B2C
1437,4604,48,14,DPD,7,B2C
1438,4604,48,14,DPD,7,B2C
1439,4604,48,14,DPD,7,B2C
1440,4604,48,14,DPD,7,B2C
1442,4604,48,14,DPD,7,B2C
1443,4604,48,14,DPD,7,B2C
1444,4604,48,14,DPD,7,B2C
1445,4604,48,14,DPD,7,B2C
1446,4137,48,15,FedEx,7,B2C
1447,4137,48,15,FedEx,7,B2C
1448,4137,48,15,FedEx,7,B2C
1449,5514,48,5,GLS,7,B2C
1451,5514,48,5,GLS,7,B2C
1452,5514,48,5,GLS,7,B2C
1453,5514,48,5,GLS,7,B2C
1454,2668,48,1,PostNL,7,B2C
1455,2668,48,1,PostNL,7,B2C
1456,2668,48,1,PostNL,7,B2C
1457,2668,48,1,PostNL,7,B2C
1458,2668,48,1,PostNL,7,B2C
1459,2668,48,1,PostNL,7,B2C
1460,2668,48,1,PostNL,7,C2C
1461,2668,48,1,PostNL,7,B2C
1462,2668,48,1,PostNL,7,B2C
1463,2668,48,1,PostNL,7,B2C
1464,2668,48,1,PostNL,7,C2C
1465,2668,48,1,PostNL,7,B2C
1466,2668,48,1,PostNL,7,B2C
1468,2668,48,1,PostNL,7,C2C
1469,2668,48,1,PostNL,7,B2C
1470,2668,48,1,PostNL,7,C2C
