Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber
47270,335,4604,DPD,conventional,tour-based,14.0
47272,284,5514,GLS,conventional,tour-based,5.0
47286,478,2668,PostNL,conventional,tour-based,1.0
47294,598,1008,DHL,conventional,tour-based,9.0
47301,637,4604,DPD,conventional,tour-based,14.0
47302,48,2668,PostNL,conventional,tour-based,1.0
47318,483,2662,DHL,conventional,tour-based,10.0
47324,866,1008,DHL,conventional,tour-based,9.0
47337,878,1008,DHL,conventional,tour-based,9.0
47346,137,4604,DPD,conventional,tour-based,14.0
47347,719,4604,DPD,conventional,tour-based,14.0
47354,523,5514,GLS,conventional,tour-based,5.0
47394,568,2668,PostNL,conventional,tour-based,1.0
47408,954,2668,PostNL,conventional,tour-based,1.0
47419,716,3362,UPS,conventional,tour-based,13.0
47427,810,2662,DHL,conventional,tour-based,10.0
47428,449,2662,DHL,conventional,tour-based,10.0
47454,712,2668,PostNL,conventional,tour-based,1.0
47475,688,1044,DHL,conventional,tour-based,7.0
47476,788,4604,DPD,conventional,tour-based,14.0
47487,268,2668,PostNL,conventional,tour-based,1.0
47513,132,1008,DHL,conventional,tour-based,9.0
47549,613,2668,PostNL,conventional,tour-based,1.0
47554,442,2668,PostNL,conventional,tour-based,1.0
47585,697,2668,PostNL,conventional,tour-based,1.0
47604,150,1008,DHL,conventional,tour-based,9.0
47631,729,2668,PostNL,conventional,tour-based,1.0
47635,573,2668,PostNL,conventional,tour-based,1.0
47640,790,3362,UPS,conventional,tour-based,13.0
47678,201,2668,PostNL,conventional,tour-based,1.0
47702,747,2668,PostNL,conventional,tour-based,1.0
47748,447,2668,PostNL,conventional,tour-based,1.0
47765,591,559,Cycloon,conventional,tour-based,16.0
47782,219,1008,DHL,conventional,tour-based,9.0
47787,49,4604,DPD,conventional,tour-based,14.0
47795,479,5514,GLS,conventional,tour-based,5.0
47821,485,2668,PostNL,conventional,tour-based,1.0
47861,119,4604,DPD,conventional,tour-based,14.0
47882,256,2668,PostNL,conventional,tour-based,1.0
47934,484,1044,DHL,conventional,tour-based,7.0
47946,207,4604,DPD,conventional,tour-based,14.0
47966,143,2668,PostNL,conventional,tour-based,1.0
48009,810,3362,UPS,conventional,tour-based,13.0
48047,73,1008,DHL,conventional,tour-based,9.0
48056,310,1044,DHL,conventional,tour-based,7.0
48070,464,4137,FedEx,conventional,tour-based,15.0
48083,352,2668,PostNL,conventional,tour-based,1.0
48090,842,2668,PostNL,conventional,tour-based,1.0
48100,467,2668,PostNL,conventional,tour-based,1.0
48112,560,3362,UPS,conventional,tour-based,13.0
48124,666,1044,DHL,conventional,tour-based,7.0
48130,672,4604,DPD,conventional,tour-based,14.0
48249,785,3362,UPS,conventional,tour-based,13.0
48331,121,3362,UPS,conventional,tour-based,13.0
48385,81,2668,PostNL,conventional,tour-based,1.0
48399,145,2668,PostNL,conventional,tour-based,1.0
48403,655,2668,PostNL,conventional,tour-based,1.0
48415,207,2668,PostNL,conventional,tour-based,1.0
48492,644,4604,DPD,conventional,tour-based,14.0
48529,565,2668,PostNL,conventional,tour-based,1.0
48551,739,2668,PostNL,conventional,tour-based,1.0
48552,952,2668,PostNL,conventional,tour-based,1.0
48583,59,1008,DHL,conventional,tour-based,9.0
48605,879,2668,PostNL,conventional,tour-based,1.0
48639,660,3362,UPS,conventional,tour-based,13.0
48655,304,2668,PostNL,conventional,tour-based,1.0
48718,343,4604,DPD,conventional,tour-based,14.0
48774,534,2668,PostNL,conventional,tour-based,1.0
48954,722,2668,PostNL,conventional,tour-based,1.0
48956,599,2668,PostNL,conventional,tour-based,1.0
48972,322,2668,PostNL,conventional,tour-based,1.0
48997,252,4604,DPD,conventional,tour-based,14.0
49004,673,2668,PostNL,conventional,tour-based,1.0
49006,787,2668,PostNL,conventional,tour-based,1.0
49049,359,4604,DPD,conventional,tour-based,14.0
49068,526,2668,PostNL,conventional,tour-based,1.0
49096,661,2668,PostNL,conventional,tour-based,1.0
49116,256,3362,UPS,conventional,tour-based,13.0
49119,417,3362,UPS,conventional,tour-based,13.0
49131,768,2662,DHL,conventional,tour-based,10.0
49206,298,1044,DHL,conventional,tour-based,7.0
49236,508,2668,PostNL,conventional,tour-based,1.0
49275,942,4604,DPD,conventional,tour-based,14.0
49300,950,2668,PostNL,conventional,tour-based,1.0
49303,701,2668,PostNL,conventional,tour-based,1.0
49312,913,2668,PostNL,conventional,tour-based,1.0
49318,927,3362,UPS,conventional,tour-based,13.0
49331,623,559,Cycloon,conventional,tour-based,16.0
49357,682,2668,PostNL,conventional,tour-based,1.0
49369,280,1044,DHL,conventional,tour-based,7.0
49381,513,4604,DPD,conventional,tour-based,14.0
49391,339,2668,PostNL,conventional,tour-based,1.0
49437,142,1008,DHL,conventional,tour-based,9.0
49448,683,4137,FedEx,conventional,tour-based,15.0
49505,113,4604,DPD,conventional,tour-based,14.0
49521,469,2668,PostNL,conventional,tour-based,1.0
49549,534,2668,PostNL,conventional,tour-based,1.0
49574,697,1044,DHL,conventional,tour-based,7.0
49620,208,2668,PostNL,conventional,tour-based,1.0
49635,862,1008,DHL,conventional,tour-based,9.0
49706,88,2668,PostNL,conventional,tour-based,1.0
49745,579,1008,DHL,conventional,tour-based,9.0
49760,953,1008,DHL,conventional,tour-based,9.0
49761,231,1044,DHL,conventional,tour-based,7.0
49763,64,4604,DPD,conventional,tour-based,14.0
49778,835,2668,PostNL,conventional,tour-based,1.0
49779,327,2668,PostNL,conventional,tour-based,1.0
49794,19,2668,PostNL,conventional,tour-based,1.0
49849,622,4604,DPD,conventional,tour-based,14.0
49867,921,2668,PostNL,conventional,tour-based,1.0
49889,662,2668,PostNL,conventional,tour-based,1.0
49924,655,4137,FedEx,conventional,tour-based,15.0
49929,219,2668,PostNL,conventional,tour-based,1.0
49935,615,2668,PostNL,conventional,tour-based,1.0
49974,962,3362,UPS,conventional,tour-based,13.0
49975,535,3362,UPS,conventional,tour-based,13.0
50018,142,1008,DHL,conventional,tour-based,9.0
50020,287,1044,DHL,conventional,tour-based,7.0
50055,775,3362,UPS,conventional,tour-based,13.0
50084,137,1008,DHL,conventional,tour-based,9.0
50103,958,4604,DPD,conventional,tour-based,14.0
50113,289,4604,DPD,conventional,tour-based,14.0
50128,895,5514,GLS,conventional,tour-based,5.0
50140,704,2668,PostNL,conventional,tour-based,1.0
50230,95,3362,UPS,conventional,tour-based,13.0
50234,508,3362,UPS,conventional,tour-based,13.0
50235,519,3362,UPS,conventional,tour-based,13.0
50238,43,3362,UPS,conventional,tour-based,13.0
50269,72,2668,PostNL,conventional,tour-based,1.0
50307,341,1044,DHL,conventional,tour-based,7.0
50375,472,2668,PostNL,conventional,tour-based,1.0
50420,84,2668,PostNL,conventional,tour-based,1.0
50471,813,2668,PostNL,conventional,tour-based,1.0
50533,787,1044,DHL,conventional,tour-based,7.0
50549,244,2668,PostNL,conventional,tour-based,1.0
50579,795,4137,FedEx,conventional,tour-based,15.0
50597,598,2668,PostNL,conventional,tour-based,1.0
50619,625,1008,DHL,conventional,tour-based,9.0
50632,263,4604,DPD,conventional,tour-based,14.0
50641,863,2668,PostNL,conventional,tour-based,1.0
50720,133,2668,PostNL,conventional,tour-based,1.0
50728,673,3362,UPS,conventional,tour-based,13.0
50732,219,559,Cycloon,conventional,tour-based,16.0
50738,137,1008,DHL,conventional,tour-based,9.0
50763,219,2668,PostNL,conventional,tour-based,1.0
50826,709,2668,PostNL,conventional,tour-based,1.0
50850,317,2668,PostNL,conventional,tour-based,1.0
50863,624,1008,DHL,conventional,tour-based,9.0
50889,436,2668,PostNL,conventional,tour-based,1.0
50909,782,2662,DHL,conventional,tour-based,10.0
50928,265,2668,PostNL,conventional,tour-based,1.0
50939,632,2668,PostNL,conventional,tour-based,1.0
51000,19,2668,PostNL,conventional,tour-based,1.0
51044,718,2668,PostNL,conventional,tour-based,1.0
51124,236,1044,DHL,conventional,tour-based,7.0
51169,130,2668,PostNL,conventional,tour-based,1.0
51182,264,4604,DPD,conventional,tour-based,14.0
51208,622,1044,DHL,conventional,tour-based,7.0
51218,796,2668,PostNL,conventional,tour-based,1.0
51221,821,2668,PostNL,conventional,tour-based,1.0
51247,17,4604,DPD,conventional,tour-based,14.0
51279,1053,2668,PostNL,conventional,tour-based,1.0
51311,602,1044,DHL,conventional,tour-based,7.0
51320,614,4604,DPD,conventional,tour-based,14.0
51329,127,5514,GLS,conventional,tour-based,5.0
51331,274,5514,GLS,conventional,tour-based,5.0
51350,238,2668,PostNL,conventional,tour-based,1.0
51378,652,3362,UPS,conventional,tour-based,13.0
51469,221,3362,UPS,conventional,tour-based,13.0
51496,620,5514,GLS,conventional,tour-based,5.0
51548,390,2668,PostNL,conventional,tour-based,1.0
51582,1049,4604,DPD,conventional,tour-based,14.0
51593,395,5514,GLS,conventional,tour-based,5.0
51622,65,2668,PostNL,conventional,tour-based,1.0
51640,387,3362,UPS,conventional,tour-based,13.0
51648,633,4604,DPD,conventional,tour-based,14.0
51661,817,2668,PostNL,conventional,tour-based,1.0
51667,645,3362,UPS,conventional,tour-based,13.0
51708,1072,3362,UPS,conventional,tour-based,13.0
51710,677,1044,DHL,conventional,tour-based,7.0
51722,310,4604,DPD,conventional,tour-based,14.0
51723,285,4604,DPD,conventional,tour-based,14.0
51729,262,5514,GLS,conventional,tour-based,5.0
51741,678,2668,PostNL,conventional,tour-based,1.0
51759,280,3362,UPS,conventional,tour-based,13.0
51766,399,2662,DHL,conventional,tour-based,10.0
51791,450,2668,PostNL,conventional,tour-based,1.0
51804,120,3362,UPS,conventional,tour-based,13.0
51819,661,2668,PostNL,conventional,tour-based,1.0
51822,136,2668,PostNL,conventional,tour-based,1.0
51844,906,1008,DHL,conventional,tour-based,9.0
51853,66,2668,PostNL,conventional,tour-based,1.0
51911,250,4604,DPD,conventional,tour-based,14.0
51947,606,2668,PostNL,conventional,tour-based,1.0
51951,75,3362,UPS,conventional,tour-based,13.0
51957,268,2668,PostNL,conventional,tour-based,1.0
51984,774,2668,PostNL,conventional,tour-based,1.0
51993,163,1008,DHL,conventional,tour-based,9.0
51999,1065,4604,DPD,conventional,tour-based,14.0
52000,318,4604,DPD,conventional,tour-based,14.0
52008,98,2668,PostNL,conventional,tour-based,1.0
52025,69,2668,PostNL,conventional,tour-based,1.0
52051,111,1008,DHL,conventional,tour-based,9.0
52053,602,1044,DHL,conventional,tour-based,7.0
52064,343,4137,FedEx,conventional,tour-based,15.0
52099,591,2668,PostNL,conventional,tour-based,1.0
52111,801,2668,PostNL,conventional,tour-based,1.0
52180,465,2668,PostNL,conventional,tour-based,1.0
52205,202,1008,DHL,conventional,tour-based,9.0
52226,683,4137,FedEx,conventional,tour-based,15.0
52227,568,5514,GLS,conventional,tour-based,5.0
52268,650,2668,PostNL,conventional,tour-based,1.0
52324,674,5514,GLS,conventional,tour-based,5.0
52343,567,2668,PostNL,conventional,tour-based,1.0
52347,522,2668,PostNL,conventional,tour-based,1.0
52397,627,2668,PostNL,conventional,tour-based,1.0
52441,691,2668,PostNL,conventional,tour-based,1.0
52487,270,1044,DHL,conventional,tour-based,7.0
52495,666,4604,DPD,conventional,tour-based,14.0
52502,376,5514,GLS,conventional,tour-based,5.0
52521,1028,2668,PostNL,conventional,tour-based,1.0
52571,483,2668,PostNL,conventional,tour-based,1.0
52651,127,2668,PostNL,conventional,tour-based,1.0
52705,344,1044,DHL,conventional,tour-based,7.0
52708,911,1008,DHL,conventional,tour-based,9.0
52725,424,4137,FedEx,conventional,tour-based,15.0
52732,155,2668,PostNL,conventional,tour-based,1.0
52791,742,3362,UPS,conventional,tour-based,13.0
52795,311,3362,UPS,conventional,tour-based,13.0
52832,217,2668,PostNL,conventional,tour-based,1.0
52837,683,2668,PostNL,conventional,tour-based,1.0
52938,731,2668,PostNL,conventional,tour-based,1.0
52963,512,1044,DHL,conventional,tour-based,7.0
52985,252,4604,DPD,conventional,tour-based,14.0
52996,488,4137,FedEx,conventional,tour-based,15.0
53004,606,2668,PostNL,conventional,tour-based,1.0
53092,479,4604,DPD,conventional,tour-based,14.0
53095,332,4604,DPD,conventional,tour-based,14.0
53144,522,2668,PostNL,conventional,tour-based,1.0
53165,241,1044,DHL,conventional,tour-based,7.0
53174,202,2668,PostNL,conventional,tour-based,1.0
53193,523,1044,DHL,conventional,tour-based,7.0
53224,483,2662,DHL,conventional,tour-based,10.0
53225,612,1044,DHL,conventional,tour-based,7.0
53238,619,4604,DPD,conventional,tour-based,14.0
53247,369,4604,DPD,conventional,tour-based,14.0
53259,9,5514,GLS,conventional,tour-based,5.0
53265,262,2668,PostNL,conventional,tour-based,1.0
53273,807,2668,PostNL,conventional,tour-based,1.0
53274,267,2668,PostNL,conventional,tour-based,1.0
53309,317,2668,PostNL,conventional,tour-based,1.0
53326,394,2668,PostNL,conventional,tour-based,1.0
53333,88,2668,PostNL,conventional,tour-based,1.0
53337,859,2668,PostNL,conventional,tour-based,1.0
53371,469,1044,DHL,conventional,tour-based,7.0
53392,267,2668,PostNL,conventional,tour-based,1.0
53406,663,2668,PostNL,conventional,tour-based,1.0
53411,613,3362,UPS,conventional,tour-based,13.0
53418,624,4604,DPD,conventional,tour-based,14.0
53438,635,2668,PostNL,conventional,tour-based,1.0
53448,246,2668,PostNL,conventional,tour-based,1.0
53458,528,1044,DHL,conventional,tour-based,7.0
53477,332,2668,PostNL,conventional,tour-based,1.0
53483,83,2668,PostNL,conventional,tour-based,1.0
53489,693,2668,PostNL,conventional,tour-based,1.0
53496,1053,2668,PostNL,conventional,tour-based,1.0
53497,210,2668,PostNL,conventional,tour-based,1.0
53502,803,3362,UPS,conventional,tour-based,13.0
53600,511,4604,DPD,conventional,tour-based,14.0
53622,680,2668,PostNL,conventional,tour-based,1.0
53630,485,2668,PostNL,conventional,tour-based,1.0
53678,465,2668,PostNL,conventional,tour-based,1.0
53763,579,5514,GLS,conventional,tour-based,5.0
53800,35,2668,PostNL,conventional,tour-based,1.0
53823,702,2668,PostNL,conventional,tour-based,1.0
53854,695,3362,UPS,conventional,tour-based,13.0
53856,49,3362,UPS,conventional,tour-based,13.0
53857,658,3362,UPS,conventional,tour-based,13.0
53867,951,3362,UPS,conventional,tour-based,13.0
53962,293,2668,PostNL,conventional,tour-based,1.0
53974,877,1008,DHL,conventional,tour-based,9.0
53996,872,2668,PostNL,conventional,tour-based,1.0
54008,731,2662,DHL,conventional,tour-based,10.0
54035,932,2668,PostNL,conventional,tour-based,1.0
54076,146,4604,DPD,conventional,tour-based,14.0
54103,20,2668,PostNL,conventional,tour-based,1.0
54123,641,1044,DHL,conventional,tour-based,7.0
54128,1047,1044,DHL,conventional,tour-based,7.0
54156,429,5514,GLS,conventional,tour-based,5.0
54211,991,1044,DHL,conventional,tour-based,7.0
54224,432,2662,DHL,conventional,tour-based,10.0
54251,327,2668,PostNL,conventional,tour-based,1.0
54260,461,2668,PostNL,conventional,tour-based,1.0
54296,869,2668,PostNL,conventional,tour-based,1.0
54309,15,1008,DHL,conventional,tour-based,9.0
54342,722,2668,PostNL,conventional,tour-based,1.0
54344,282,2668,PostNL,conventional,tour-based,1.0
54353,663,2668,PostNL,conventional,tour-based,1.0
54432,579,2668,PostNL,conventional,tour-based,1.0
54477,201,2668,PostNL,conventional,tour-based,1.0
54498,537,2668,PostNL,conventional,tour-based,1.0
54510,416,3362,UPS,conventional,tour-based,13.0
54534,678,4604,DPD,conventional,tour-based,14.0
54538,675,4604,DPD,conventional,tour-based,14.0
54573,572,2668,PostNL,conventional,tour-based,1.0
54611,113,2668,PostNL,conventional,tour-based,1.0
54612,435,2668,PostNL,conventional,tour-based,1.0
54632,208,1008,DHL,conventional,tour-based,9.0
54703,866,3362,UPS,conventional,tour-based,13.0
54711,49,1008,DHL,conventional,tour-based,9.0
54715,540,1044,DHL,conventional,tour-based,7.0
54753,143,3362,UPS,conventional,tour-based,13.0
54778,561,2668,PostNL,conventional,tour-based,1.0
54816,155,4604,DPD,conventional,tour-based,14.0
54847,611,2668,PostNL,conventional,tour-based,1.0
54853,99,2668,PostNL,conventional,tour-based,1.0
54858,29,2668,PostNL,conventional,tour-based,1.0
54867,313,2668,PostNL,conventional,tour-based,1.0
54942,459,2668,PostNL,conventional,tour-based,1.0
54943,203,2668,PostNL,conventional,tour-based,1.0
55002,279,1044,DHL,conventional,tour-based,7.0
55020,413,4137,FedEx,conventional,tour-based,15.0
55021,291,5514,GLS,conventional,tour-based,5.0
55042,162,2668,PostNL,conventional,tour-based,1.0
55048,377,2668,PostNL,conventional,tour-based,1.0
55071,886,4604,DPD,conventional,tour-based,14.0
55096,433,2668,PostNL,conventional,tour-based,1.0
55099,303,2668,PostNL,conventional,tour-based,1.0
55163,1033,2668,PostNL,conventional,tour-based,1.0
55232,406,2668,PostNL,conventional,tour-based,1.0
55233,691,2668,PostNL,conventional,tour-based,1.0
55286,383,2668,PostNL,conventional,tour-based,1.0
55297,270,2668,PostNL,conventional,tour-based,1.0
55313,384,2668,PostNL,conventional,tour-based,1.0
55317,203,2668,PostNL,conventional,tour-based,1.0
55328,786,1044,DHL,conventional,tour-based,7.0
55331,852,5514,GLS,conventional,tour-based,5.0
55343,863,1008,DHL,conventional,tour-based,9.0
55344,869,1008,DHL,conventional,tour-based,9.0
55346,156,1008,DHL,conventional,tour-based,9.0
55347,792,1044,DHL,conventional,tour-based,7.0
55348,291,4604,DPD,conventional,tour-based,14.0
55371,417,2662,DHL,conventional,tour-based,10.0
55406,261,4137,FedEx,conventional,tour-based,15.0
55424,571,2668,PostNL,conventional,tour-based,1.0
55446,49,2668,PostNL,conventional,tour-based,1.0
55450,809,2668,PostNL,conventional,tour-based,1.0
55488,448,2662,DHL,conventional,tour-based,10.0
55501,432,2662,DHL,conventional,tour-based,10.0
55508,521,4604,DPD,conventional,tour-based,14.0
55535,406,2668,PostNL,conventional,tour-based,1.0
55540,84,2668,PostNL,conventional,tour-based,1.0
55591,305,1044,DHL,conventional,tour-based,7.0
55595,747,4604,DPD,conventional,tour-based,14.0
55622,731,2668,PostNL,conventional,tour-based,1.0
55682,519,2668,PostNL,conventional,tour-based,1.0
55695,690,2668,PostNL,conventional,tour-based,1.0
55741,564,2668,PostNL,conventional,tour-based,1.0
55743,796,2668,PostNL,conventional,tour-based,1.0
55848,210,2668,PostNL,conventional,tour-based,1.0
55849,952,2668,PostNL,conventional,tour-based,1.0
55918,918,2668,PostNL,conventional,tour-based,1.0
55940,614,2668,PostNL,conventional,tour-based,1.0
55948,1033,2668,PostNL,conventional,tour-based,1.0
55997,111,2668,PostNL,conventional,tour-based,1.0
56019,384,2668,PostNL,conventional,tour-based,1.0
56070,708,2668,PostNL,conventional,tour-based,1.0
56087,918,2668,PostNL,conventional,tour-based,1.0
56112,904,4604,DPD,conventional,tour-based,14.0
56141,327,4604,DPD,conventional,tour-based,14.0
56177,251,1008,DHL,conventional,tour-based,9.0
56181,607,4604,DPD,conventional,tour-based,14.0
56190,1042,2668,PostNL,conventional,tour-based,1.0
56203,497,2668,PostNL,conventional,tour-based,1.0
56222,802,2662,DHL,conventional,tour-based,10.0
56253,646,2668,PostNL,conventional,tour-based,1.0
56254,662,2668,PostNL,conventional,tour-based,1.0
56275,156,2668,PostNL,conventional,tour-based,1.0
56291,163,1008,DHL,conventional,tour-based,9.0
56292,531,1044,DHL,conventional,tour-based,7.0
56311,831,4604,DPD,conventional,tour-based,14.0
56329,878,2668,PostNL,conventional,tour-based,1.0
56346,433,2668,PostNL,conventional,tour-based,1.0
56417,661,1044,DHL,conventional,tour-based,7.0
56426,127,2668,PostNL,conventional,tour-based,1.0
56433,148,2668,PostNL,conventional,tour-based,1.0
56434,42,2668,PostNL,conventional,tour-based,1.0
56489,609,2668,PostNL,conventional,tour-based,1.0
56496,677,1044,DHL,conventional,tour-based,7.0
56513,407,2662,DHL,conventional,tour-based,10.0
56518,506,4604,DPD,conventional,tour-based,14.0
56550,878,2668,PostNL,conventional,tour-based,1.0
56560,610,2668,PostNL,conventional,tour-based,1.0
56617,464,2662,DHL,conventional,tour-based,10.0
56633,1026,2668,PostNL,conventional,tour-based,1.0
56646,715,2662,DHL,conventional,tour-based,10.0
56777,377,2668,PostNL,conventional,tour-based,1.0
56778,672,2668,PostNL,conventional,tour-based,1.0
56802,1062,1044,DHL,conventional,tour-based,7.0
56803,738,2662,DHL,conventional,tour-based,10.0
56821,610,2668,PostNL,conventional,tour-based,1.0
56822,251,2668,PostNL,conventional,tour-based,1.0
56833,349,2668,PostNL,conventional,tour-based,1.0
56871,990,4604,DPD,conventional,tour-based,14.0
56874,539,5514,GLS,conventional,tour-based,5.0
56893,469,2668,PostNL,conventional,tour-based,1.0
56905,112,1008,DHL,conventional,tour-based,9.0
56909,411,2662,DHL,conventional,tour-based,10.0
56915,695,4137,FedEx,conventional,tour-based,15.0
56929,842,2668,PostNL,conventional,tour-based,1.0
57013,658,2668,PostNL,conventional,tour-based,1.0
57028,69,3362,UPS,conventional,tour-based,13.0
57069,402,2668,PostNL,conventional,tour-based,1.0
57071,729,2668,PostNL,conventional,tour-based,1.0
57086,543,3362,UPS,conventional,tour-based,13.0
57124,543,3362,UPS,conventional,tour-based,13.0
57145,253,2668,PostNL,conventional,tour-based,1.0
57150,668,2668,PostNL,conventional,tour-based,1.0
57157,124,2668,PostNL,conventional,tour-based,1.0
57171,925,3362,UPS,conventional,tour-based,13.0
57178,143,1008,DHL,conventional,tour-based,9.0
57194,198,2668,PostNL,conventional,tour-based,1.0
57249,639,2668,PostNL,conventional,tour-based,1.0
57356,30,2668,PostNL,conventional,tour-based,1.0
57365,659,2668,PostNL,conventional,tour-based,1.0
57395,269,4604,DPD,conventional,tour-based,14.0
57413,540,3362,UPS,conventional,tour-based,13.0
57450,472,2668,PostNL,conventional,tour-based,1.0
57488,1033,3362,UPS,conventional,tour-based,13.0
57571,531,1044,DHL,conventional,tour-based,7.0
57574,98,1008,DHL,conventional,tour-based,9.0
57703,262,2668,PostNL,conventional,tour-based,1.0
57741,221,1008,DHL,conventional,tour-based,9.0
57756,722,2668,PostNL,conventional,tour-based,1.0
57775,628,1044,DHL,conventional,tour-based,7.0
57821,424,2662,DHL,conventional,tour-based,10.0
57861,506,4137,FedEx,conventional,tour-based,15.0
57889,671,2668,PostNL,conventional,tour-based,1.0
57910,72,2668,PostNL,conventional,tour-based,1.0
57930,928,2668,PostNL,conventional,tour-based,1.0
57944,99,3362,UPS,conventional,tour-based,13.0
58007,552,1044,DHL,conventional,tour-based,7.0
58090,991,2668,PostNL,conventional,tour-based,1.0
58120,852,5514,GLS,conventional,tour-based,5.0
58129,118,2668,PostNL,conventional,tour-based,1.0
58154,162,2668,PostNL,conventional,tour-based,1.0
58211,641,1044,DHL,conventional,tour-based,7.0
58214,449,2662,DHL,conventional,tour-based,10.0
58322,440,2668,PostNL,conventional,tour-based,1.0
58325,567,2668,PostNL,conventional,tour-based,1.0
58341,363,3362,UPS,conventional,tour-based,13.0
58372,843,2668,PostNL,conventional,tour-based,1.0
58459,824,2668,PostNL,conventional,tour-based,1.0
58465,609,1044,DHL,conventional,tour-based,7.0
58474,927,2668,PostNL,conventional,tour-based,1.0
58503,458,2668,PostNL,conventional,tour-based,1.0
58575,158,1044,DHL,conventional,tour-based,7.0
58728,686,2668,PostNL,conventional,tour-based,1.0
58752,267,2668,PostNL,conventional,tour-based,1.0
58766,658,3362,UPS,conventional,tour-based,13.0
58791,189,1008,DHL,conventional,tour-based,9.0
58796,277,4604,DPD,conventional,tour-based,14.0
58804,485,5514,GLS,conventional,tour-based,5.0
59009,101,2668,PostNL,conventional,tour-based,1.0
59039,883,5514,GLS,conventional,tour-based,5.0
59055,368,2668,PostNL,conventional,tour-based,1.0
59096,519,1044,DHL,conventional,tour-based,7.0
59103,310,4604,DPD,conventional,tour-based,14.0
59152,142,2668,PostNL,conventional,tour-based,1.0
59176,873,1008,DHL,conventional,tour-based,9.0
59205,10,5514,GLS,conventional,tour-based,5.0
59218,367,2668,PostNL,conventional,tour-based,1.0
59248,425,2668,PostNL,conventional,tour-based,1.0
59256,439,2668,PostNL,conventional,tour-based,1.0
59285,42,4604,DPD,conventional,tour-based,14.0
59296,467,2668,PostNL,conventional,tour-based,1.0
59298,270,2668,PostNL,conventional,tour-based,1.0
59332,618,1008,DHL,conventional,tour-based,9.0
59344,615,4604,DPD,conventional,tour-based,14.0
59357,495,2668,PostNL,conventional,tour-based,1.0
59393,925,3362,UPS,conventional,tour-based,13.0
59411,298,4604,DPD,conventional,tour-based,14.0
59430,274,2668,PostNL,conventional,tour-based,1.0
59437,412,3362,UPS,conventional,tour-based,13.0
59450,675,1044,DHL,conventional,tour-based,7.0
59457,150,1008,DHL,conventional,tour-based,9.0
59532,197,1008,DHL,conventional,tour-based,9.0
59567,467,2668,PostNL,conventional,tour-based,1.0
59590,134,2668,PostNL,conventional,tour-based,1.0
59591,368,2668,PostNL,conventional,tour-based,1.0
59621,112,2668,PostNL,conventional,tour-based,1.0
59667,1058,1044,DHL,conventional,tour-based,7.0
59709,472,2668,PostNL,conventional,tour-based,1.0
59736,486,4604,DPD,conventional,tour-based,14.0
59744,528,2668,PostNL,conventional,tour-based,1.0
59758,73,2668,PostNL,conventional,tour-based,1.0
59766,206,2668,PostNL,conventional,tour-based,1.0
59796,777,2668,PostNL,conventional,tour-based,1.0
59805,849,2668,PostNL,conventional,tour-based,1.0
59839,602,4604,DPD,conventional,tour-based,14.0
59848,519,2668,PostNL,conventional,tour-based,1.0
59888,288,2668,PostNL,conventional,tour-based,1.0
59915,718,2668,PostNL,conventional,tour-based,1.0
59926,591,1008,DHL,conventional,tour-based,9.0
59931,311,1044,DHL,conventional,tour-based,7.0
59932,1028,1044,DHL,conventional,tour-based,7.0
59936,947,1008,DHL,conventional,tour-based,9.0
59942,1050,4604,DPD,conventional,tour-based,14.0
59948,424,2668,PostNL,conventional,tour-based,1.0
59952,310,2668,PostNL,conventional,tour-based,1.0
59983,143,4604,DPD,conventional,tour-based,14.0
59992,821,2668,PostNL,conventional,tour-based,1.0
59994,236,2668,PostNL,conventional,tour-based,1.0
60006,734,4604,DPD,conventional,tour-based,14.0
60097,918,2668,PostNL,conventional,tour-based,1.0
60175,499,4604,DPD,conventional,tour-based,14.0
60188,493,2668,PostNL,conventional,tour-based,1.0
60211,719,2662,DHL,conventional,tour-based,10.0
60220,479,2668,PostNL,conventional,tour-based,1.0
60242,84,3362,UPS,conventional,tour-based,13.0
60278,642,2668,PostNL,conventional,tour-based,1.0
60291,732,2662,DHL,conventional,tour-based,10.0
60300,796,2662,DHL,conventional,tour-based,10.0
60319,614,2668,PostNL,conventional,tour-based,1.0
60320,484,2668,PostNL,conventional,tour-based,1.0
60377,564,2668,PostNL,conventional,tour-based,1.0
8303,1008,559,Cycloon,conventional,tour-based,16.0
8304,1008,559,Cycloon,conventional,tour-based,16.0
8306,1008,559,Cycloon,conventional,tour-based,16.0
8307,1008,559,Cycloon,conventional,tour-based,16.0
8308,1008,559,Cycloon,conventional,tour-based,16.0
8309,1008,559,Cycloon,conventional,tour-based,16.0
9015,1008,559,Cycloon,conventional,tour-based,16.0
9016,1008,559,Cycloon,conventional,tour-based,16.0
9017,1008,559,Cycloon,conventional,tour-based,16.0
9018,1008,559,Cycloon,conventional,tour-based,16.0
9020,1008,559,Cycloon,conventional,tour-based,16.0
9021,1008,559,Cycloon,conventional,tour-based,16.0
9022,1008,559,Cycloon,conventional,tour-based,16.0
11577,559,212,Cycloon,locker,tour-based,16.0
11578,1008,559,Cycloon,conventional,tour-based,16.0
11581,1008,559,Cycloon,conventional,tour-based,16.0
11582,1008,559,Cycloon,conventional,tour-based,16.0
11584,1008,559,Cycloon,conventional,tour-based,16.0
11586,1008,559,Cycloon,conventional,tour-based,16.0
