ZONE,LS0,LS1,LS2,LS3,LS4,LS5,LS6,LS7,TOT_WEIGHT
6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6597,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,0.0,1.5,0.0,1.5,0.3534097743825912,0.0,0.0,4.5,7.853409774382591
6602,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,38.0
6603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6605,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0
6606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6612,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
6613,1.5,1.5,16.5,0.0,0.0,0.0,0.0,0.0,19.5
6614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6622,6.0,0.0,3.0,0.0,1.5,0.0,0.0,1.5,12.0
6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,9.0
6625,6.0,86.1966762585935,15.0,100.3212392563509,9.976429123056707,19.700264567377502,0.0,34.5,271.6946092053786
6626,6.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,16.5
6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6630,0.0,1.5,1.5,0.0,0.0,8.0,0.0,1.5,12.5
6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6640,17.00454746191988,63.36220035124009,30.0,9.091052380371687,14.0,27.5,0.0,95.0,255.95780019353165
6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6652,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
6703,0.0,1.5,0.0,9.0,0.0,0.0,0.0,0.0,10.5
6704,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
6705,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6706,38.15960925835729,66.62974542942175,76.5,100.0,10.5,39.5,0.0,91.9357812491164,423.22513593689547
6707,39.5,189.5,68.64377163325008,222.1486887793883,13.5,91.50654101770357,0.0,213.48377675050807,838.28277818085
6708,12.0,26.018686176296367,15.0,18.5,9.5,1.5,0.0,58.0,140.51868617629637
6709,6.0,3.0,4.516547200055478,0.0,0.0,3.0,0.0,1.5,18.016547200055477
6710,8.686078329012966,102.7801760393898,23.578018063741148,106.36310742580446,24.483185597330696,38.0,0.0,96.49946897190499,400.3900344271841
6711,207.66229629115728,1427.693220121247,340.70970022808893,1123.5325583989204,230.03427644838132,457.5613775038108,0.0,1027.035076694876,4814.228505686481
6712,0.0,6.0,3.0,26.58752834980183,8.0,1.5,0.0,29.5,74.58752834980183
6713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
6715,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,10.5
6716,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.3929364814688574,7.892936481468857
6717,1.5,1.5,0.0,0.0,0.0,1.5,0.0,15.0,19.5
6718,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
6719,1.5,4.5,0.0,0.0,8.0,1.5,0.0,0.0,15.5
6720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6723,20.0,53.21948304562572,63.49283871946451,59.5,1.5,21.0,0.0,45.5,264.2123217650902
6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
6726,1.8272543102436676,0.0,5.348697874935103,9.5,0.0,9.0,0.0,1.5,27.17595218517877
6727,2.059782519260975,28.40928776349468,9.0,0.0,3.0,3.0,0.0,19.0,64.46907028275565
6728,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,11.0
6729,0.0,3.0,1.5,0.0,0.0,4.5,0.0,0.0,9.0
6730,4.5,3.0,0.0,4.5,0.0,0.0,0.0,0.0,12.0
6731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6732,1.5,6.0,1.5,0.0,0.0,0.0,0.0,7.5,16.5
6733,10.5,15.0,16.5,7.5,3.0,7.5,0.0,7.5,67.5
6734,7.5,18.811633197280443,6.0,1.5,4.5,6.0,0.0,3.0,47.31163319728044
6735,25.0,10.5,1.5,34.0,0.0,0.0,0.0,4.5,75.5
6736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,6.0,15.5,0.0004723982314353862,11.0,6.0,4.5,0.0,17.0,60.00047239823144
6738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
6741,0.0,6.0,4.5,0.0,4.5,0.0,0.0,0.0,15.0
6742,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5
6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,1.5,1.5,0.0,8.0,0.0,0.0,0.0,1.5,12.5
6747,0.013549659447926571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013549659447926571
6748,4.5,7.5,0.0,1.5,0.0,0.0,0.0,0.0,13.5
6749,1.2844510404121865,3.0,3.0,20.5,10.5,1.5,0.0,6.0,45.784451040412186
6750,1.5,4.5,1.5,19.5,0.0,0.0,0.0,0.0,27.0
6751,0.0,19.5,20.0,1.5,7.5,4.5,0.0,4.5,57.5
6752,4.5,36.291990151560874,6.0,15.0,1.5,0.0,0.0,4.5,67.79199015156087
6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6754,47.937615802831445,63.6710260859586,82.41354967832619,46.5,9.5,24.10853089352996,0.0,26.319799339230315,300.4505217998765
6755,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6756,1.5,33.0,0.0,0.0,3.0,0.0,0.0,1.5,39.0
6757,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
6758,1.5,3.0,0.0,0.0,0.0,1.5,0.0,3.0,9.0
6759,8.0,0.0,0.0,4.5,1.5,0.0,0.0,0.0,14.0
6760,0.0,0.0,0.0005792371802318783,1.5,0.0,0.0,0.0,1.5,3.000579237180232
6761,0.0,9.0,4.5,9.0,0.0,8.13787837799164,0.0,1.5,32.13787837799164
6762,35.79707905751398,87.5,65.37699032692915,148.5,12.0,29.990309795589383,0.0,61.39271984982982,440.55709902986234
6763,0.0,0.0,4.5,0.0,4.5,0.0,0.0,9.5,18.5
6764,4.5,9.5,3.0,1.5,1.5,0.0,0.0,0.0,20.0
6765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
6766,0.0,1.5,0.0,1.5,0.0,0.0,0.0,1.5,4.5
6767,42.5,120.49852125770629,51.021371030765536,45.0,14.0,43.0,48.6030966576553,72.0,436.62298894612707
6768,0.0,4.5,1.5,1.5,0.0,0.0,0.0,1.5,9.0
6769,0.0,4.5,0.0,4.5,0.0,0.0,0.0,4.5,13.5
6770,12.548988693604528,48.5,31.247719300389043,28.0,4.5,24.0,0.0,25.5,174.29670799399358
6771,9.0,1.5,9.0,1.5,0.0,6.0,0.0,0.0,27.0
6772,1.5,6.0,18.5,8.0,1.5,1.5,0.0,1.5,38.5
6773,3.0,22.0,12.5,17.0,1.5,22.0,0.0,32.5,110.5
6774,4.5,4.5,10.5,4.5,0.0,0.0,0.0,6.0,30.0
6775,25.0,36.0,6.0,41.0,3.0,15.5,0.0,39.0,165.5
6776,4.5,10.5,9.0,0.0,0.0,0.0,0.0,39.0,63.0
6777,0.0,0.0,26.5,0.0,0.0,1.5,0.0,0.0,28.0
6778,0.0,9.5,0.0,0.0,0.0,9.5,0.0,4.5,23.5
6779,0.0,11.0,4.502568539975741,26.0,0.0,4.5,0.0,25.0,71.00256853997574
6780,0.0,1.5,0.0,20.5,0.0,0.0,0.0,0.0,22.0
6781,1.5,12.5,10.5,0.0,1.5,0.0,0.0,0.0,26.0
6782,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5
6783,1.5,6.0,0.0,10.752903778809163,4.5,0.0,0.0,16.5,39.25290377880916
6784,0.0,0.0,9.5,0.0,0.0,4.5,0.0,0.0,14.0
6785,2.6220188494851726,9.0,4.5,4.5,1.5,1.5,0.0,4.5,28.122018849485173
6786,8.0,9.5,3.0,0.0,0.0,1.5,0.0,0.0,22.0
6787,72.60657205019145,88.1928158607096,118.51420629957045,42.0,12.5,23.0,0.0,39.5,396.3135942104715
6788,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
6789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,4.5,18.0,9.0,7.5,3.0,3.0,0.0,0.0,45.0
6792,0.0,0.0,0.0,1.403971999800362,0.0,0.0,0.0,0.0,1.403971999800362
6793,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
6794,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6795,0.0,3.0,0.0,40.0,6.0,0.0,0.0,0.0,49.0
6796,19.0,18.5,1.5,3.0,0.9470931852915214,15.5,0.0,10.5,68.94709318529152
6797,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5
6798,0.0,9.5,4.5,16.0,0.0,6.0,0.0,0.0,36.0
6799,3.0,10.5,3.0,1.5,3.0,1.5,0.0,9.0,31.5
6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6801,0.0,9.0,1.5,0.0,0.0,3.0,0.0,0.0,13.5
6802,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6803,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
6804,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
6805,1.5,1.5,1.5,0.0,1.5,1.5,0.0,0.0,7.5
6806,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.5,9.5
6807,1.5,6.0,18.0,50.0,4.5,1.5,0.0,36.5121894707861,118.0121894707861
6808,3.0,6.0,1.5,8.0,0.0,0.0,0.0,1.5,20.0
6809,214.36754629360343,467.76104827464684,398.28387574703675,391.07892271589867,64.82818734563156,181.92037125212676,0.0,405.10151158443705,2123.341463213381
6810,4.5,3.0,3.0,0.0,0.0,0.0,0.0,22.0,32.5
6811,111.09937491619137,205.54431325735666,203.11362583584128,182.5,36.898649690110574,81.0,0.0,109.79682940583282,929.9527931053327
6812,53.0,132.0,102.7718606551274,174.0,18.295367709852787,60.0,0.0,105.66310156850483,645.730329933485
6813,3.0,33.5,40.8463674651003,55.0,7.5,7.5,0.0,59.5,206.8463674651003
6814,3.0,15.506640296071417,0.0,6.0,3.0,3.0,0.0,22.12816765862135,52.63480795469277
6815,1.5,15.0,0.0,1.5,0.0,1.5,0.0,38.0,57.5
6816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
6817,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5
6818,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6819,7.500661350825573,77.51875068607711,59.68234972928738,101.51615584522949,35.066470540402804,20.706037425297275,0.0,43.5,345.4904255771196
6820,5.366762806644576,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.866762806644577
6821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
6822,1.5,10.5,6.0,3.0,1.5,9.5,0.0,15.0,47.0
6823,1.5,25.0,0.0,8.0,0.0,0.0,0.0,1.5,36.0
6824,0.0,4.5,1.5,35.0,0.0,1.5,0.0,3.0,45.5
6825,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
6826,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0
6827,0.0,0.0,0.0,15.0,0.0,3.713062835561166,0.0,1.5,20.213062835561168
6828,0.0,1.5,8.0,0.0,0.0,0.0,0.0,0.0,9.5
6829,30.30075289189035,114.0,20.067638219361186,114.5,13.5,16.5,0.0,110.0,418.8683911112515
6830,4.5,3.0,1.5,15.0,4.5,9.0,0.0,0.0,37.5
6831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6832,6.0,40.0,20.692642737167077,12.5,7.5,6.0,0.0,1.5,94.19264273716708
6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
6836,4.5,4.5,4.5,0.0,1.5,0.0,0.0,1.5,16.5
6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6838,12.920516053614769,93.21098190904227,6.041078490907457,69.99091880437871,26.0,34.5,0.0,79.81678086864784,322.4802761265911
6839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6840,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
6841,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,3.0
6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5
6843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6844,1.5,0.0,3.0,4.5,0.0,0.0,0.0,0.0,9.0
6845,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
6846,0.0,18.5,3.0,39.0,12.18935215922447,6.0,0.0,7.015289019230067,85.70464117845454
6847,0.0,8.0,0.0,0.0,0.0,4.5,0.0,0.0,12.5
6848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6849,7.5,13.5,10.5,18.0,3.0,2.8993181870414624,0.0,6.0,61.39931818704146
6850,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
6851,0.0,1.5,35.0,0.0,0.0,0.0,0.0,0.0,36.5
6852,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.290061196703396,11.290061196703396
6853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6855,0.0,1.5,0.0,1.5,0.0,0.0,0.0,1.5,4.5
6856,0.0,0.0,9.629266554416475,0.0,4.5,0.0,0.0,0.0,14.129266554416475
6857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6858,0.0,1.8846565002468765,0.0,25.0,0.0,1.5,0.0,0.0,28.384656500246876
6859,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6860,16.5,28.5,44.043836572814385,3.0,4.5,4.5,0.0,15.0,116.04383657281439
6861,20.464309681887535,124.83930157064788,18.879609005525623,134.95717791517643,1.5,33.5,0.0,55.452249179624985,389.59264735286246
6862,84.13021693808824,233.49083503732504,200.38008395983482,290.5345931260928,51.59337278534386,39.0,0.0,93.0,992.1291018466846
6863,4.5,25.0,4.5,0.0,0.0,4.5,0.0,3.0,41.5
6864,0.0,3.0,7.5,4.5,6.0,4.5,0.0,0.0,25.5
6865,1.5,0.0,9.5,8.0,0.0,0.0,0.0,0.0,19.0
6866,0.0,0.0,1.0859870392836244,0.0,0.0,0.0,0.0,1.5,2.5859870392836246
6867,3.0,7.5,12.5,0.0,17.0,0.0,0.0,6.0,46.0
6868,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6869,0.0,4.5,0.0,1.5,0.0,0.0,0.0,8.0,14.0
6870,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
6871,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.5,6.0
6872,1.5,12.0,17.0,14.831555531602675,0.0,3.0,0.0,39.5,87.83155553160267
6873,1.5,1.5,7.5,24.0,10.5,0.0,0.0,1.5,46.5
6874,0.0,0.0,1.5,0.0,0.0,4.51840698799384,0.0,15.0,21.018406987993842
6875,27.0,32.417446581438746,35.88567661035866,6.0,0.0,9.102832047667029,0.0,49.5,159.90595523946442
6876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877,1.5,1.5,9.0,0.0,0.0,1.5,0.0,1.5,15.0
6878,0.0,4.5,0.0,0.0,0.0,0.0,0.0,15.0,19.5
6879,0.0,4.5,1.5,9.5,0.0,0.0,0.0,1.5,17.0
6880,3.0,13.5,9.0,1.5,0.0,0.0,0.0,1.5,28.5
6881,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6882,0.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,16.5
6883,0.0,0.0,1.5,4.5,4.5,0.0,0.0,0.0,10.5
6884,1.5,20.0,32.0,51.88618592922501,0.0,9.0,0.0,4.5,118.88618592922501
6885,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5
6886,0.0,9.0,3.0,25.0,1.5,0.0,0.0,0.0,38.5
6887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
6888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6889,1.5,30.0,9.0,30.5,0.0,30.5,0.0,6.889234358723016,108.38923435872302
6890,15.5,31.974775809278352,9.096382842026543,49.63418823505862,3.0,18.0,0.0,51.5,178.70534688636351
6891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6892,0.0,1.5,0.0,1.294776666530078,0.0,0.0,0.0,0.0,2.794776666530078
6893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6894,4.5,0.0,4.5,0.0,0.0,4.5,0.0,0.0,13.5
6895,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5
6896,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
6897,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6903,17.513540605687524,80.82896907368536,29.655058396890027,151.6379833514708,15.0,45.0,0.0,63.63858569374585,403.2741371214796
6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6905,0.0,4.5,4.5,0.0,0.0,1.5,0.0,1.2491792050232853,11.749179205023285
6906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6909,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6910,0.0,3.0,6.0,0.0,0.0,0.0,0.0,8.0,17.0
6911,0.0,0.0,4.5,0.0,1.5,0.0,0.0,0.0,6.0
6912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6914,21.5,9.0,16.5,9.0,0.0,7.5,0.0,9.0,72.5
6915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6917,1.5,0.0,0.0,1.5,0.0,1.5,0.0,0.0,4.5
6918,18.5,17.0,12.92373498621376,73.0,1.5,9.0,0.0,3.0,134.92373498621376
6919,32.5,45.10125125073992,46.820653175811906,40.0,4.5,3.0,0.0,17.0,188.92190442655183
6920,83.33757040156223,154.29080777585332,166.22491639785278,77.0,21.5,39.0,0.0,80.04754144500987,621.4008360202782
6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6922,3.0,27.0,20.894160906193665,26.5,4.5,4.5,0.0,61.0,147.39416090619366
6923,4.5,4.5,6.0,0.0,3.0,4.5,0.0,2.0244065925400205,24.52440659254002
6924,13.474203682527007,30.0,57.5,44.5,0.0,13.5,0.0,34.5,193.474203682527
6925,60.65137057854061,271.89957934705643,106.11463857907773,345.73690436086406,47.2312353332847,107.091386998095,0.0,387.65568199653256,1326.3807971934511
6926,61.41897305969199,790.0754238553336,133.9141133590495,676.7995913969222,180.18365686490827,228.33983119417235,0.0,623.7648148600214,2694.4964045900997
6927,3.0,1.5,12.5,0.0,1.5,4.5,0.0,0.0,23.0
6928,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5
6929,12.5,16.5,15.77463066306381,16.5,1.5,3.0,0.0,11.842592394624063,77.61722305768788
6930,0.0,4.5,6.0,6.0,0.0,0.0,0.0,0.0,16.5
6931,12.0,47.5,14.66557716908838,30.5,5.404771231529594,19.084100707004303,0.0,6.0,135.15444910762227
6932,60.94730315055566,134.8661882715916,48.48137369507754,119.5,10.5,37.014006591940856,0.0,109.89929563040073,521.2081673395664
6933,18.5,83.6308234203164,59.0,28.0,13.5,14.03496540387551,0.0,42.5,259.1657888241919
6934,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
6935,1.5,0.0,0.0,16.0,0.0,3.0,0.0,8.0,28.5
6936,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,15.0
6937,31.0,26.0,18.0,34.5,0.0,20.0,0.0,12.5,142.0
6938,0.0,14.888814795279927,4.5,64.5,0.0,1.5,0.0,3.136013665389947,88.52482846066988
6939,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.4103577358747472,1.9103577358747472
6940,6.0,7.5,3.2032026306359485,7.5,0.0,0.0,0.0,8.0,32.20320263063595
6941,12.495626302192067,160.28001871678734,30.760681639086926,216.07374991566573,13.5,49.5,0.0,91.71146439544235,574.3215409691744
6942,1.5,3.0,6.0,25.0,0.0,4.5,0.0,1.5,41.5
6943,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
6944,4.5,9.5,1.5,8.0,1.5,6.0,0.0,9.5,40.5
6945,0.0,36.5,4.5,0.0,0.0,0.0,0.0,0.0,41.0
6946,11.0,5.076755036692678,15.0,27.14032799155399,6.0,0.0,0.0,7.5,71.71708302824666
6947,7.5,42.5,27.0,71.5,16.0,9.5,0.0,27.5,201.5
6948,235.28729275675286,1575.7396501080184,392.7608637848163,2012.995807855308,258.73367032652186,496.6282674620464,0.0,1278.7946502456825,6250.9402025391455
6949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6951,9.0,4.5,1.5,15.0,8.0,0.0,0.0,0.0,38.0
6952,49.57460050281075,544.8695256387136,98.89073394820223,309.1089834888021,51.73509302308311,98.71175591199643,0.0,240.42283587341313,1393.3135283870215
6953,1.5,4.5,4.5,0.0,0.0,9.0,0.0,4.5,24.0
6954,0.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,4.5
6955,109.73991967225716,936.5665475983203,223.51969609123796,701.350873479188,173.44033923605105,351.82343207655094,354.2268831165764,713.5509637984796,3564.2186550686615
6956,54.65771637107443,86.35168166218483,63.53756620672885,81.0,18.0,22.5,0.0,107.98870861049846,434.0356728504866
6957,1.5,56.5,22.5,21.0,1.5,6.0,0.0,6.0,115.0
