zone,naam,1: woningen,2: inwoners,3: inwon0034,4: bbv,5: llp12eo,6: detail,7: industrie,8: rest,9: arbeidspl_totaal,10: gebiedstype,11: intrazonaal,12: vrachtformule,13: autosperhh,14: v_os_auto,15: a_os_auto,16: v_as_auto,17: a_as_auto,18: v_rd_auto,19: a_rd_auto,20: va_mz_os,21: va_mz_as,22: va_mz_rd,23: va_zw_os,24: va_zw_as,25: va_zw_rd,26: inwon0011,27: llp0011
66,s-Gravenhage,219.5714286,346,146.1412847,161.8986397,0,0,6.061525593,60.61525593,66.67678152,1,0,1,0.689765504,0,0,0,0,0,0,0,0,0,0,0,0,44.47689252,0
67,s-Gravenhage,0,0,0,0,0,0,0,12.10962893,12.10962893,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,s-Gravenhage,242.3559322,381,160.8087628,178.4888799,0,2.004571429,2.004571429,26.26742416,30.27656702,1,0,1,0.689688669,0,0,0,0,0,0,0,0,0,0,0,0,49.06782907,0
69,s-Gravenhage,601.3559322,1048,442.5820482,490.3779881,0,20.3081707,22.33898777,142.1571949,184.8043534,1,0,1,0.690074124,0,0,0,0,0,0,0,0,0,0,0,0,135.1742894,0
70,s-Gravenhage,61.3559322,110.5762712,46.81093284,51.76680051,0,164.0983779,1.002285714,30.57733749,195.6780011,1,0,1,0.696709452,0,0,0,0,0,0,0,0,0,0,0,0,14.38993137,0
71,s-Gravenhage,247.3559322,423,178.581165,197.7971682,0,3.046002342,5.07667057,59.90471273,68.02738564,1,0,1,0.691854334,0,0,0,0,0,0,0,0,0,0,0,0,54.66266722,0
72,s-Gravenhage,458.8571429,802,340.9040583,375.1099152,0,76.07723004,26.85078707,123.7165714,226.6445885,1,0,1,0.690136721,0,0,0,0,0,0,0,0,0,0,0,0,104.5758061,0
73,s-Gravenhage,563.3559322,1040.576271,439.7916757,467.0013463,0,31.56896713,24.44049068,107.9455005,163.9549583,1,0,1,0.676520108,0,0,0,0,0,0,0,0,0,0,0,0,138.3980823,0
74,s-Gravenhage,437.3559322,888.7762712,375.9911738,398.9091805,0,3.006857143,25.15888964,759.7984672,787.964214,1,0,1,0.677356412,0,0,0,0,0,0,0,0,0,0,0,0,118.3458906,0
75,s-Gravenhage,471.3559322,962.5762712,406.6633369,431.6941171,0,9.116833272,14.18174065,122.5707584,145.8693324,1,0,1,0.675532873,0,0,0,0,0,0,0,0,0,0,0,0,128.1301175,0
76,s-Gravenhage,381.2857143,829.4285714,315.4633811,337.7049767,845.2525714,28.96846322,13.94777859,887.2932994,930.2095413,1,0,1,1.059064905,0,0,0,0,0,0,0,0,0,0,0,0,105.4975177,0
77,s-Gravenhage,3.428571429,5.714285714,2.598871275,2.658435977,0,0,0,142.1165714,142.1165714,1,0,1,0.405890531,30.09428571,30.09428571,30.09428571,30.09428571,140.44,140.44,0,0,0,0,0,0,0.82190024,0
78,s-Gravenhage,4.428571429,6.714285714,2.858758402,2.924279574,0,2.004571429,0,11.16090953,13.16548096,1,0,1,0.995299217,0,0,0,270.0528376,900.1761252,630.1232877,0,0,0,0,0,0,0.904090264,0
79,s-Gravenhage,4.574568289,8.691679749,3.952997445,4.043597975,0,1.002285714,0,8.118961514,9.121247228,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,1.250146392,0
80,s-Gravenhage,107.8975318,287.7053104,118.3890121,133.3960527,0,0,2.004571429,88.85780299,90.86237441,1,0,1,1.06041225,0,0,0,0,0,0,0,0,0,0,0,0,37.03734028,0
81,s-Gravenhage,244.8975318,501.7053104,206.576286,232.7151541,0,3.045842559,5.076404265,107.6197704,115.7420172,1,0,1,1.060564739,0,0,0,0,0,0,0,0,0,0,0,0,64.9117197,0
82,s-Gravenhage,396.8975318,794.7053104,327.2946429,368.464471,0,4.009142857,16.12469455,316.4471305,336.5809679,1,0,1,1.058133764,0,0,0,0,0,0,0,0,0,0,0,0,102.7076824,0
83,s-Gravenhage,439.4689604,783.6195961,323.6983565,363.1991681,0,159.0006192,29.55780741,354.6936889,543.2521154,1,0,1,1.058381562,0,0,0,0,0,0,0,0,0,0,0,0,101.6180409,228.2914286
84,s-Gravenhage,547.8975318,960.7053104,395.7216203,445.1659368,0,77.0427937,10.1372097,91.23488727,178.4148907,1,0,1,1.05898381,0,0,0,0,0,0,0,0,0,0,0,0,124.0655121,0
85,s-Gravenhage,529.8975318,810.7053104,333.5956941,375.7179686,0,7.116443523,1.002285714,48.79846987,56.91719911,1,0,1,1.059269299,0,0,0,0,0,0,0,0,0,0,0,0,104.4512943,0
86,s-Gravenhage,5.897531788,13.7053104,5.608510629,6.554906982,0,0,0,760.3417143,760.3417143,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,1.660130846,0
87,s-Gravenhage,33.75467464,45.04816754,19.159928,20.77672848,0,0,0,1296.154243,1296.154243,1,0,1,1.071860695,0,0,0,0,0,0,0,0,0,0,0,0,5.854188677,0
88,s-Gravenhage,407.8975318,711.7053104,292.8668685,329.6851667,0,12.20291175,6.101455875,706.7519722,725.0563398,1,0,1,1.058880985,0,0,0,0,0,0,0,0,0,0,0,0,91.60019617,0
89,s-Gravenhage,434.1832461,764.5053104,315.3961744,354.3272463,0,11.17987416,30.49056589,469.5547146,511.2251547,1,0,1,1.058828954,0,0,0,0,0,0,0,0,0,0,0,0,98.81299449,0
90,s-Gravenhage,130.8975318,239.7053104,98.62871572,111.2069886,0,21.7934946,7.264498201,174.3479568,203.4059496,1,0,1,1.0565484,0,0,0,0,0,0,0,0,0,0,0,0,30.94936198,0
91,s-Gravenhage,140.7142857,325.5714286,145.4665475,150.5334427,0,0,0,506.7891512,506.7891512,1,0,1,1.01097322,0,0,0,0,0,0,0,0,0,0,0,0,51.23422404,0
92,s-Gravenhage,119.2857143,232.5714286,105.7328968,108.0678331,0,3.306155583,0,1207.84884,1211.154995,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,33.93277512,0
93,s-Gravenhage,42.57142857,157.9252602,66.70371926,69.36728289,0,1.002285714,0,210.763136,211.7654217,1,0,1,1.018996817,0,0,0,0,0,0,0,0,0,0,0,0,24.66998738,0
94,s-Gravenhage,98.71428571,147.0195961,62.17479102,64.8229577,0,22.84428706,1.002285714,563.8385397,587.6851125,1,0,1,1.006001359,0,0,0,0,0,0,0,0,0,0,0,0,22.74324768,0
95,s-Gravenhage,46.57142857,106.9252602,44.87804718,47.23783084,0,0,2.052404083,6.15721225,8.209616334,1,0,1,1.016936157,0,0,0,0,0,0,0,0,0,0,0,0,16.6211533,0
96,s-Gravenhage,116.5714286,303.9252602,127.790097,133.8947339,0,0,0,54.71876339,54.71876339,1,0,1,1.012459548,0,0,0,0,0,0,0,0,0,0,0,0,47.3840166,0
97,s-Gravenhage,98.57142857,273.9252602,115.2791975,120.3479974,0,2.004571429,0,28.48505238,30.48962381,1,0,1,1.005455331,0,0,0,0,0,0,0,0,0,0,0,0,42.34688731,0
98,s-Gravenhage,289.5714286,645.9252602,271.9572089,283.9561014,0,74.95697912,14.1810501,99.26735072,188.4053799,1,0,1,1.009074985,0,0,0,0,0,0,0,0,0,0,0,0,100.3501477,0
99,s-Gravenhage,375.2857143,777.582403,329.3727267,343.7080549,0,35.51886122,3.006857143,92.34903918,130.8747575,1,0,1,1.009558518,0,0,0,0,0,0,0,0,0,0,0,0,119.991325,0
100,s-Gravenhage,338.9626301,585.9252602,246.5068384,257.7197713,0,14.20463957,4.058468449,74.06704919,92.33015721,1,0,1,1.010022578,0,0,0,0,0,0,0,0,0,0,0,0,91.13303194,0
101,s-Gravenhage,323.9626301,613.9252602,258.4979637,269.8776777,0,17.11757352,4.009142857,115.7953503,136.9220667,1,0,1,1.007624904,0,0,0,0,0,0,0,0,0,0,0,0,95.14863832,0
102,s-Gravenhage,394.9626301,680.9252602,266.0532583,298.8320559,0,4.054671334,2.004571429,61.83373784,67.8929806,1,0,1,1.020560618,0,0,0,0,0,0,0,0,0,0,0,0,90.36965564,0
103,s-Gravenhage,41.96263009,125.9252602,49.38733118,55.2888592,0,5.059138722,1.002285714,5.059138722,11.12056316,1,0,1,1.019574808,0,0,0,0,0,0,0,0,0,0,0,0,16.89704947,0
104,s-Gravenhage,55.96263009,77.92526017,31.76989192,35.67122365,0,1.002285714,0,10.05764073,11.05992644,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,8.666214031,0
105,s-Gravenhage,0,0,0,0,0,0,0,3.006857143,3.006857143,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,s-Gravenhage,16,26.57142857,10.95157677,11.09453206,0,0,0,18.46971429,18.46971429,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,3.68684629,0
107,s-Gravenhage,0.857142857,2.142857143,0.857142857,0.857142857,0,0,0,45.24114286,45.24114286,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0
108,s-Gravenhage,82,180.5714286,74.54562297,76.46301753,0,1.002285714,1.002285714,25.34688832,27.35145975,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,26.20125284,0
109,s-Gravenhage,108,273.5714286,113.2865544,115.7579007,0,0,15.14364418,20.19152557,35.33516975,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,39.41635365,0
110,s-Gravenhage,112,330.5714286,136.6715492,139.9109857,0,1.002285714,2.004571429,53.77370593,56.78056308,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,47.52975644,0
111,s-Gravenhage,732.5714286,1365.92526,594.9330835,619.3634917,0,3.006857143,10.07038454,173.210614,186.2878557,1,0,1,0.795423555,0,0,0,0,0,0,0,0,0,0,0,0,189.0983935,0
112,s-Gravenhage,758.4285714,1331.605965,580.8911761,604.4372873,0,49.400297,12.09803192,104.84961,166.3479389,1,0,1,0.79597001,0,0,0,0,0,0,0,0,0,0,0,0,184.4379942,233.2542857
113,s-Gravenhage,1153.285714,2006.320251,875.0179748,910.3674885,0,4.072636387,11.19975007,77.38009136,92.65247781,1,0,1,0.79553536,0,0,0,0,0,0,0,0,0,0,0,0,278.1471599,0
114,s-Gravenhage,226,348.6916797,151.8860494,158.287564,0,3.435428571,2.433142857,1642.092571,1647.961143,1,0,1,0.793549376,0,0,0,0,0,0,0,0,0,0,0,0,48.48046884,0
115,s-Gravenhage,4.574568289,118.6916797,52.25486718,56.85782229,0,0,0,874.9659918,874.9659918,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,16.71962046,0
116,s-Gravenhage,22.57456829,45.69167975,19.99739259,21.5940968,0,0,0,8.054544489,8.054544489,1,0,1,0.774121613,0,0,0,0,0,0,0,0,0,0,0,0,6.434034423,0
117,s-Gravenhage,713.5745683,1200.69168,525.0241677,575.9291664,0,34.97108601,6.171368119,331.1967557,372.3392098,1,0,1,0.794554805,0,0,0,0,0,0,0,0,0,0,0,0,168.220655,149.8782857
118,s-Gravenhage,752.7174254,1335.720251,546.2151465,583.8755238,0,124.6273831,13.27996706,269.6854848,407.592835,1,0,1,0.581825794,18.28571429,18.28571429,18.28571429,18.28571429,86.28571429,86.28571429,0,0,0,0,0,0,168.6149106,352.3628571
119,s-Gravenhage,610.9626301,961.9252602,392.2243983,419.8198211,0,11.13145475,8.095603455,189.2347308,208.461789,1,0,1,0.582494788,0,0,0,0,0,0,0,0,0,0,0,0,121.1793381,0
120,s-Gravenhage,332.9626301,560.9252602,228.8668031,245.0736813,0,4.045918055,0,55.63137325,59.67729131,1,0,1,0.581590506,0,0,0,0,0,0,0,0,0,0,0,0,70.64970991,0
121,s-Gravenhage,572.5745683,905.6916797,369.9288936,395.5053051,699.4514286,209.960722,5.011428571,160.7991871,375.7713377,1,0,1,0.581759401,0,0,0,0,0,0,0,0,0,0,0,0,114.4031693,0
122,s-Gravenhage,555.5745683,1077.69168,471.2009081,516.6589753,0,3.043434908,8.115826421,77.100351,88.25961232,1,0,1,0.794794293,0,0,0,0,0,0,0,0,0,0,0,0,150.8255678,0
123,s-Gravenhage,47.53405866,103.5714286,46.94836724,48.01457541,0,6.013714286,0,29.09659204,35.11030632,1,0,1,0.497649609,0,0,0,0,0,0,0,0,0,0,0,0,14.7120143,0
124,s-Gravenhage,464.9626301,809.9252602,354.4358406,377.2687371,0,9.100915947,4.044851532,34.38123802,47.5270055,1,0,1,0.581306224,0,0,0,0,0,0,0,0,0,0,0,0,105.6864545,0
125,s-Gravenhage,0.962630085,1.92526017,0.875613087,0.895681658,0,0,0,3.006857143,3.006857143,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,0.276915064,0
126,s-Gravenhage,0.962630085,1.92526017,0.875613087,0.895681658,840.3268571,1.002285714,0,168.9596887,169.9619744,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,0.276915064,0
127,s-Gravenhage,806.5340587,1302.428571,570.7410823,606.5322435,0,7.096661389,13.17951401,39.53854203,59.81471742,1,0,1,0.581537312,0,0,0,0,0,0,0,0,0,0,0,0,170.7628262,0
128,s-Gravenhage,192.9626301,294.9252602,129.3082557,137.5021415,0,1.002285714,0,15.23692954,16.23921525,1,0,1,0.58059121,0,0,0,0,0,0,0,0,0,0,0,0,38.50144924,0
129,s-Gravenhage,380.5714286,691.9252602,315.6263025,342.4706212,0,2.03719814,4.07439628,42.78116094,48.89275536,1,0,1,0.623371615,0,0,0,0,0,0,0,0,0,0,0,0,90.41660305,0
130,s-Gravenhage,329.8571429,577.1428571,263.4762623,284.9905798,0,52.44378284,7.016,337.8589856,397.3187684,1,0,1,0.624012048,0,0,0,0,0,0,0,0,0,0,0,0,75.92068559,180.648
131,s-Gravenhage,333.5714286,602.9252602,274.9249195,298.2391124,0,23.29326485,8.102005165,156.9763501,188.3716201,1,0,1,0.624677286,0,0,0,0,0,0,0,0,0,0,0,0,78.81597663,0
132,s-Gravenhage,559.5714286,872.9252602,398.2373011,432.1597409,0,69.93824417,10.13597742,66.89745095,146.9716725,1,0,1,0.624955322,0,0,0,0,0,0,0,0,0,0,0,0,114.2929974,0
133,s-Gravenhage,549.5714286,927.9252602,423.2453788,459.2097102,0,7.087370537,21.26211161,84.03596494,112.3854471,1,0,1,0.623648325,0,0,0,0,0,0,0,0,0,0,0,0,121.3848773,281.8902857
134,s-Gravenhage,638.5714286,1098.92526,501.1146491,544.0975369,0,14.26216665,11.20598808,84.55427373,110.0224285,1,0,1,0.624012048,0,0,0,0,0,0,0,0,0,0,0,0,144.0108,0
135,s-Gravenhage,444.5714286,702.9252602,320.627918,347.9663293,0,32.39519828,13.1605493,45.55574758,91.11149515,1,0,1,0.625424508,0,0,0,0,0,0,0,0,0,0,0,0,92.17783617,0
136,s-Gravenhage,754.5714286,1320.92526,602.5238771,653.6862441,250.2262857,20.15254588,12.09152753,269.0364875,301.2805609,1,0,1,0.624372055,0,0,0,0,0,0,0,0,0,0,0,0,172.971271,0
137,s-Gravenhage,955.5714286,1661.92526,758.0025304,822.7674823,0,16.18597509,20.23246886,132.522671,168.941115,1,0,1,0.624276682,0,0,0,0,0,0,0,0,0,0,0,0,217.7123549,0
138,s-Gravenhage,36.14285714,50.28571429,22.71025763,24.3593166,0,0,48.96685714,1248.806857,1297.773714,1,0,1,0.626669877,0,0,0,0,0,0,0,0,0,0,0,0,6.727877178,0
139,s-Gravenhage,42.12938005,51.8328841,23.7262635,24.56111116,0,19.22327484,1417.463582,2039.690636,3476.377492,1,0,1,0.630356171,0,0,0,0,0,0,0,0,0,0,0,0,7.748837082,0
140,s-Gravenhage,236.8975318,518.7053104,240.1372243,252.6630667,0,4.009142857,4.009142857,67.62836174,75.64664745,1,0,1,0.632605435,0,0,0,0,0,0,0,0,0,0,0,0,76.16609296,0
141,s-Gravenhage,363.4285714,642.5714286,293.30355,317.7585971,0,17.17674896,158.6323286,57.59262886,233.4017064,1,0,1,0.623459903,0,0,0,0,0,0,0,0,0,0,0,0,84.4450385,0
142,s-Gravenhage,426.8975318,867.7053104,401.5521175,422.5853394,0,33.38023502,18.20740092,184.0970537,235.6846897,1,0,1,0.633159831,0,0,0,0,0,0,0,0,0,0,0,0,127.1361256,0
143,s-Gravenhage,310.8975318,594.7053104,263.3172174,277.5814658,0,68.01028571,6.010396029,492.8274286,566.8481103,1,0,1,0.635707242,0,0,0,0,0,0,0,0,0,0,0,0,86.26967765,0
144,s-Gravenhage,225.8975318,360.7053104,159.6464867,168.6597782,0,161.1021206,16.03657143,510.4923448,687.6310368,1,0,1,0.632567947,0,0,0,0,0,0,0,0,0,0,0,0,52.46578346,0
145,s-Gravenhage,170.8975318,319.7053104,141.7054002,149.1887622,2413.6,17.12474874,5.011428571,915.6703886,937.8065659,1,0,1,0.632307738,0,0,0,0,0,0,0,0,0,0,0,0,46.5245639,0
146,s-Gravenhage,158.1293801,213.8328841,94.9708353,99.77063112,3272.644571,1.006482773,2.004571429,2382.344723,2385.355777,1,0,1,0.633991967,0,0,0,0,0,0,0,0,0,0,0,0,30.92076383,0
147,s-Gravenhage,69.12938005,140.8328841,62.71336071,65.79261992,0,8.028294287,1.002285714,1640.782645,1649.813225,1,0,1,0.628610032,0,0,0,0,0,0,0,0,0,0,0,0,20.20660636,0
148,s-Gravenhage,370,636,285.3221395,296.4863992,0,154.920515,1.002285714,44.55230498,200.4751057,1,0,1,0.632932997,0,0,0,0,0,0,0,0,0,0,0,0,91.83017938,0
149,s-Gravenhage,251.1293801,419.8328841,193.936155,203.8201265,197.0285714,0.98767226,369.8228571,1272.405714,1643.216244,1,0,1,0.632993644,0,0,0,0,0,0,0,0,0,0,0,0,61.56619448,0
150,s-Gravenhage,346.4150943,701.7471698,323.920215,339.6484078,0,25.53825336,9.193771209,2449.629262,2484.361287,1,0,1,0.632149503,0,0,0,0,0,0,0,0,0,0,0,0,102.6990722,555.84
151,s-Gravenhage,161.8436658,284.9185984,129.7366461,132.6708483,0,1.058657737,1212.163109,2518.546756,3731.768523,1,0,1,0.622062011,0,0,0,0,0,0,0,0,0,0,0,0,40.91599755,0
152,s-Gravenhage,12.12938005,21.8328841,9.929649681,10.1572318,0,0,833.584,2126.223615,2959.807615,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,3.140279219,0
153,s-Gravenhage,337.1293801,597.8328841,295.0532065,280.283144,0,15.07634699,9.020571429,587.9775326,612.074451,1,0,1,0.63392904,0,0,0,0,0,0,0,0,0,0,0,0,77.48173304,0
154,s-Gravenhage,289.1293801,525.8328841,259.6270476,246.5709764,0,2.026006663,6.078019988,121.5603998,129.6644264,1,0,1,0.632392282,0,0,0,0,0,0,0,0,0,0,0,0,68.13547988,0
155,s-Gravenhage,717.1293801,1360.832884,673.3470848,637.8360948,0,8.114209178,3.042828442,18.25697065,29.41400827,1,0,1,0.633885601,0,0,0,0,0,0,0,0,0,0,0,0,176.1927214,0
156,s-Gravenhage,874.4150943,1298.54717,622.2494629,607.0016371,0,8.071150052,10.02285714,3920.561138,3938.655145,1,0,1,0.633064468,0,0,0,0,0,0,0,0,0,0,0,0,175.3643916,0
157,s-Gravenhage,318.2857143,607.7142857,286.1429649,283.7001554,0,115.1153566,1037.075284,1032.926983,2185.117624,1,0,1,0.634932259,0,0,0,0,0,0,0,0,0,0,0,0,83.88102838,0
158,s-Gravenhage,1.962630085,5.92526017,2.343733025,2.816198905,0,0,8.153370382,480.0296812,488.1830516,1,0,1,0.995299217,0,0,0,0,0,0,0,0,0,0,0,0,0.60567516,0
159,s-Gravenhage,183.9626301,293.9252602,119.1912257,134.2362979,756.5897143,2.004571429,1.002285714,527.5012047,530.5080618,1,0,1,1.000738011,0,0,0,0,0,0,0,0,0,0,0,0,33.27640207,0
160,s-Gravenhage,237.5714286,571.7053104,240.6255278,251.3242059,0,20.24968372,3.006857143,349.3070441,372.563585,1,0,1,1.007897941,0,0,0,0,0,0,0,0,0,0,0,0,88.66502138,240.2022857
161,s-Gravenhage,171.5714286,396.7053104,166.8595662,174.3730049,711.2731429,71.06152721,0,177.653818,248.7153452,1,0,1,1.006940144,0,0,0,0,0,0,0,0,0,0,0,0,61.42462432,590.58
162,s-Gravenhage,194.8975318,429.7053104,181.0072699,189.1458436,0,75.2562965,4.009142857,291.8723932,371.1378325,1,0,1,1.010690442,0,0,0,0,0,0,0,0,0,0,0,0,66.70832369,0
163,s-Gravenhage,282.8975318,548.7053104,231.2195524,241.3526603,0,23.4193473,37.67460218,561.0461027,622.1400521,1,0,1,1.009416936,0,0,0,0,0,0,0,0,0,0,0,0,85.06036511,0
164,s-Gravenhage,88.89753179,180.7053104,80.72394663,83.52221636,924.064,5.011428571,3.006857143,2735.960961,2743.979247,1,0,1,1.006609435,0,0,0,0,0,0,0,0,0,0,0,0,28.67157914,0
165,s-Gravenhage,160.8975318,368.7053104,164.2970123,170.3579556,0,2.004571429,2.004571429,230.8131269,234.8222697,1,0,1,1.007740457,0,0,0,0,0,0,0,0,0,0,0,0,58.26616079,0
166,s-Gravenhage,407.7142857,573.4285714,236.266414,265.840198,0,61.00620359,13.67380425,421.7842697,496.4642775,1,0,1,1.059037591,0,0,0,0,0,0,0,0,0,0,0,0,73.91288239,0
167,s-Gravenhage,330.8975318,559.7053104,245.6497394,275.1340827,0,118.5509104,9.119300796,642.4040783,770.0742895,1,0,1,0.778143024,0,0,0,0,0,0,0,0,0,0,0,0,63.25016966,235.2394286
168,s-Gravenhage,3.897531788,8.705310396,3.880503564,4.368546137,0,0,0,233.1916271,233.1916271,1,0,1,0.663532811,0,0,0,0,0,0,0,0,0,0,0,0,0.820609297,724.5771429
169,s-Gravenhage,39.71428571,71.42857143,31.23164743,35.10099766,0,0,20.99055913,93.07428571,114.0648448,1,0,1,0.78576254,0,0,0,0,0,0,0,0,0,0,0,0,8.224918919,0
170,s-Gravenhage,7.897531788,12.7053104,5.777194931,6.289063385,0,0,0,231.1339426,231.1339426,1,0,1,0.710928012,0,0,0,20.09393346,101.0410959,80.87671233,0,0,0,0,0,0,1.577940822,0
171,s-Gravenhage,0.897531788,1.705310396,0.775579386,0.793355239,0,0,14.032,341.7658639,355.7978639,1,0,1,0.405890531,0,0,0,0,0,0,0,0,0,0,0,0,0.245279129,0
172,s-Gravenhage,167.8975318,201.7053104,88.32443345,98.96207477,0,31.53404127,8.137817103,848.367433,888.0392914,1,0,1,0.780743697,0,0,0,0,0,0,0,0,0,0,0,0,22.68328393,0
173,s-Gravenhage,42.89753179,56.7053104,24.92651425,27.84332454,0,19.04342857,2.004571429,894.6194286,915.6674286,1,0,1,0.782020813,0,0,0,0,0,0,0,0,0,0,0,0,6.480016163,0
174,s-Gravenhage,376.8975318,570.7053104,250.6513549,280.6297909,712.2582857,11.44351939,57.21759694,649.1596453,717.8207616,1,0,1,0.778239281,0,0,0,0,0,0,0,0,0,0,0,0,64.58283135,0
175,s-Gravenhage,37.89753179,67.7053104,29.9281298,33.33903268,0,3.006857143,1.002285714,987.278417,991.2875599,1,0,1,0.780099386,0,0,0,0,0,0,0,0,0,0,0,0,7.812677856,0
176,s-Gravenhage,258.8975318,388.7053104,170.7804691,191.103399,0,73.33905129,25.46494837,233.258927,332.0629267,1,0,1,0.779265278,0,0,0,0,0,0,0,0,0,0,0,0,44.05281842,0
177,s-Gravenhage,138.8975318,240.7053104,105.7457457,118.3299751,0,4.005870707,6.008806061,555.3977143,565.4123911,1,0,1,0.778929822,0,0,0,0,0,0,0,0,0,0,0,0,27.17440915,0
178,s-Gravenhage,38.89753179,67.7053104,29.9281298,33.33903268,0,21.30087468,28.40116624,328.6420665,378.3441074,1,0,1,0.78576254,0,0,0,0,0,0,0,0,0,0,0,0,7.812677856,0
179,s-Gravenhage,83.89753179,130.7053104,57.44387597,64.23003648,0,24.75771521,3.536816459,446.8388571,475.1333888,1,0,1,0.779451194,33.61942546,33.61942546,33.61942546,33.61942546,156.8906522,156.8906522,0,0,0,0,0,0,14.70493508,0
180,s-Gravenhage,67.89753179,91.7053104,40.45113514,44.86213617,0,20.58251031,3.249870048,918.7771429,942.6095232,1,0,1,0.772471034,0,0,0,0,0,0,0,0,0,0,0,0,10.21380986,0
181,s-Gravenhage,48.89753179,73.7053104,32.34459542,36.21980856,0,128.9977143,8.446857143,327.5454615,464.9900329,1,0,1,0.787945213,0,0,0,0,0,0,0,0,0,0,0,0,8.305818,0
182,s-Gravenhage,26.89753179,39.7053104,17.93700451,19.46684052,0,254.7229333,3.006857143,389.1600369,646.8898273,1,0,1,0.497649609,0,0,0,0,0,0,0,0,0,0,0,0,5.082785755,0
183,s-Gravenhage,97.89753179,131.7053104,71.84662024,71.35302293,0,347.0989336,1.002285714,156.7543571,504.8555764,1,0,1,0.3693894,0,0,0,0,0,0,0,0,0,0,0,0,12.64426796,0
184,s-Gravenhage,17.89753179,27.7053104,14.81835899,14.99100306,0,176.4196102,54.67976222,311.5714753,542.6708477,1,0,1,0.351282077,0,0,36.67808219,73.15264188,696.8835616,660.0880626,0,0,0,0,0,0,2.810791182,0
185,s-Gravenhage,1.897531788,3.705310396,1.723925069,1.753613863,0,1.002285714,9.020571429,1024.878714,1034.901572,1,0,1,0.405890531,0,0,0,33.8630137,169.1350294,135.1937378,0,0,0,0,0,0,0.409659177,0
186,s-Gravenhage,114.8975318,157.7053104,85.88939984,85.55067076,0,44.65221792,48.71151046,1180.239305,1273.603034,1,0,1,0.37541988,0,0,0,0,0,0,0,0,0,0,0,0,14.78120859,0
187,s-Gravenhage,208.5714286,251.5714286,135.9733974,135.8137504,0,19.04342857,71.39599516,2346.012066,2436.45149,1,0,1,0.375676665,0,0,0,0,0,0,0,0,0,0,0,0,24.45159626,0
188,s-Gravenhage,25.12938005,38.8328841,17.77630228,18.53371581,0,17.03749052,84.62057143,4287.434379,4389.092441,1,0,1,0.382807391,0,0,0,0,0,0,0,0,0,0,0,0,5.394652484,0
189,s-Gravenhage,334.4150943,566.7471698,258.2470718,275.1531736,0,21.26434693,5.011428571,2299.587233,2325.863008,1,0,1,0.373237206,0,0,0,0,0,0,0,0,0,0,0,0,75.24143117,0
190,s-Gravenhage,254.1293801,408.8328841,186.3631109,199.1815612,0,104.2377143,3.006857143,3975.509648,4082.75422,1,0,1,0.374265408,0,0,0,0,0,0,0,0,0,0,0,0,54.23353279,0
191,s-Gravenhage,232.5714286,502.2857143,228.440785,233.6765223,0,0,0,157.6194286,157.6194286,1,0,1,0.405890531,161.1126846,161.1126846,161.1126846,161.1126846,751.8591947,751.8591947,0,0,0,0,0,0,72.24503109,0
192,s-Gravenhage,279.8975318,399.7053104,217.7820847,217.1705357,0,294.1871574,5.011428571,1403.751177,1702.949763,1,0,1,0.374574974,0,0,0,0,0,0,0,0,0,0,0,0,37.67119439,0
193,s-Gravenhage,12.12938005,21.8328841,9.929649681,10.1572318,0,20.04571429,1.002285714,3446.591649,3467.639649,1,0,1,0.405890531,125,125,125,125,250,250,0,0,0,0,0,0,3.140279219,0
194,s-Gravenhage,60.12938005,108.2328841,49.22458335,50.35278376,0,0,0,297.3395801,297.3395801,1,0,1,0.405890531,316,316,316,316,1828.976908,1828.976908,0,0,0,0,0,0,15.56741085,0
195,s-Gravenhage,517.1428571,749,360.4762839,381.7591823,0,93.72352647,13.53784271,349.9011655,457.1625347,1,0,1,0.385086007,0,0,9.578589041,19.06736204,181.9931918,172.1776869,0,0,0,0,0,0,84.89689126,0
196,s-Gravenhage,70.89753179,100.7053104,54.79011929,54.54044284,0,772.4165432,16.24003245,1367.207732,2155.864307,1,0,1,0.369682566,0,0,86.12915851,172.6027397,1639.726027,1553.181996,0,0,0,0,0,0,9.667805791,0
